method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,assignment_interval,center_init,updated_clusters
fesem,cifar10,42,50,clustered,100,0.2,2,0.005,32,100,10,1000,1000,41709,43709,710.4929776191711,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.7754988478082232,0.7754988478082232,0.7866000000000001,0.7866,0.6821305234069525,0.16544944800344902,0.01,1.0,0.19167795908763222,10000.0,0.6376218323586744,0.8120790631897403,0.75,9.0,0.7866,0.6821305234069525,20,"[10, 11, 9, 14, 22, 10, 7, 7, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 7, 8]"
fesem,cifar10,42,51,clustered,100,0.2,2,0.005,32,100,10,1020,1020,42609,44649,725.8079364299774,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.642106564798113,0.642106564798113,0.8080999999999999,0.8081,0.7495032242065667,0.17164901124807788,0.34,1.0,0.16431491107017646,10000.0,0.698305719367219,0.8776177406498081,0.8,9.0,0.8081,0.7495032242065667,20,"[10, 10, 11, 15, 24, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,52,clustered,100,0.2,2,0.005,32,100,10,1040,1040,43509,45589,742.2109220027924,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.7711179431846363,0.7711179431846366,0.7634000000000001,0.7634,0.6302695434242975,0.16924378714843802,0.1,1.0,0.23036154192920313,10000.0,0.6858335705474903,0.8604228095034097,0.8,9.0,0.7634,0.6302695434242975,20,"[10, 11, 12, 14, 23, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,53,clustered,100,0.2,2,0.005,32,100,10,1060,1060,44409,46529,758.5355327129364,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6356490192293364,0.6356490192293364,0.7891000000000001,0.7891,0.7070680641951084,0.16088403196490855,0.11,1.0,0.19174511727812002,10000.0,0.6748407946012737,0.8540221727709308,0.8,9.0,0.7891,0.7070680641951084,20,"[10, 12, 12, 13, 23, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,54,clustered,100,0.2,2,0.005,32,100,10,1080,1080,45309,47469,774.8130979537964,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6169379449332366,0.6169379449332366,0.8101999999999999,0.8102,0.7040860898943122,0.17239101896735134,0.29,1.0,0.1706632942375132,10000.0,0.6855987501148791,0.876716221587096,0.8,9.0,0.8102,0.7040860898943122,20,"[10, 10, 11, 13, 26, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,55,clustered,100,0.2,2,0.005,32,100,10,1100,1100,46209,48409,791.6145710945129,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5736104278950254,0.5736104278950254,0.8108000000000001,0.8108,0.7350248607700139,0.17887451357335743,0.44,1.0,0.15754796095157816,10000.0,0.7001316036849031,0.8774302092315045,0.8,9.0,0.8108,0.7350248607700139,20,"[10, 11, 10, 16, 23, 10, 7, 3, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,56,clustered,100,0.2,2,0.005,32,100,10,1120,1120,47109,49349,806.8951499462128,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5629877814862412,0.5629877814862412,0.8169000000000001,0.8169,0.7179112714571669,0.1770322879870022,0.41,0.99,0.14987124474027697,10000.0,0.6800190748688603,0.8645595189505977,0.8,9.0,0.8169,0.7179112714571669,20,"[10, 13, 10, 15, 22, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,57,clustered,100,0.2,2,0.005,32,100,10,1140,1140,48009,50289,821.166298866272,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5997124395058724,0.5997124395058723,0.8057,0.8057,0.7044012009499514,0.1776857849435186,0.41,1.0,0.15596316872903038,10000.0,0.6859567901234568,0.8645727772184327,0.8,9.0,0.8057,0.7044012009499514,20,"[10, 14, 10, 16, 20, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,58,clustered,100,0.2,2,0.005,32,100,10,1160,1160,48909,51229,835.4518203735352,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6751989617006541,0.6751989617006541,0.8003,0.8003,0.6727251516250785,0.17117559495273443,0.36,1.0,0.15993408017055027,10000.0,0.6902587519025876,0.8699380571887124,0.8,9.0,0.8003,0.6727251516250785,20,"[10, 12, 10, 16, 22, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6]"
fesem,cifar10,42,59,clustered,100,0.2,2,0.005,32,100,10,1180,1180,49809,52169,849.6751627922058,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6038938388901144,0.6038938388901144,0.8292999999999999,0.8293,0.7798866663436548,0.18616401531247986,0.43,1.0,0.13911329914857168,10000.0,0.7004872456291201,0.8734392711721104,0.8,9.0,0.8293,0.7798866663436548,20,"[10, 12, 10, 17, 21, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 8]"
fesem,cifar10,42,60,clustered,100,0.2,2,0.005,32,100,10,1200,1200,50709,53109,864.0133626461029,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5893108503334573,0.5893108503334573,0.8147000000000001,0.8147,0.7338344187419543,0.18245837780864058,0.41,1.0,0.14644080715429017,10000.0,0.708698520403355,0.8807467198220107,0.8,9.0,0.8147,0.7338344187419543,20,"[10, 10, 11, 16, 23, 10, 6, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,61,clustered,100,0.2,2,0.005,32,100,10,1220,1220,51609,54049,878.6466565132141,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5403224304758711,0.540322430475871,0.8167999999999997,0.8168,0.7678006967083232,0.18466691683014036,0.28,1.0,0.13956274574541733,10000.0,0.6847567361706179,0.8627389734675058,0.79,9.0,0.8168,0.7678006967083232,20,"[10, 12, 10, 16, 22, 10, 5, 5, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,62,clustered,100,0.2,2,0.005,32,100,10,1240,1240,52509,54989,893.2704854011536,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5013430865480798,0.5013430865480797,0.8352999999999998,0.8353,0.7623187238422887,0.1880412118892097,0.46,1.0,0.1337793332320056,10000.0,0.7004052398454435,0.8781025603261691,0.8,9.0,0.8353,0.7623187238422887,20,"[10, 10, 10, 18, 22, 10, 5, 5, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,63,clustered,100,0.2,2,0.005,32,100,10,1260,1260,53409,55929,908.1578123569489,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5727803219752584,0.5727803219752583,0.8301999999999998,0.8302,0.7345475376290527,0.18778075811696746,0.42,1.0,0.1447893642502791,10000.0,0.7150900900900901,0.8922615909476654,0.8,9.0,0.8302,0.7345475376290527,20,"[10, 10, 10, 17, 23, 10, 5, 5, 10]",1,random_perturb,"[1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,64,clustered,100,0.2,2,0.005,32,100,10,1280,1280,54309,56869,923.3094894886017,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5820647908108308,0.5820647908108308,0.8131,0.8131,0.7742210275052204,0.19691856494590257,0.05,1.0,0.1608645082048865,10000.0,0.7088946211904079,0.8719712668422412,0.8,9.0,0.8131,0.7742210275052204,20,"[10, 11, 10, 16, 22, 10, 7, 4, 10]",1,random_perturb,"[1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,65,clustered,100,0.2,2,0.005,32,100,10,1300,1300,55209,57809,938.4637081623077,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5426610396348406,0.5426610396348406,0.8402999999999998,0.8403,0.7921616163921441,0.19285702748818268,0.51,0.99,0.12646307761556336,10000.0,0.7931623931623931,0.9027112076341084,0.86,9.0,0.8403,0.7921616163921441,20,"[10, 10, 11, 12, 20, 10, 9, 8, 10]",1,random_perturb,"[1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,66,clustered,100,0.2,2,0.005,32,100,10,1320,1320,56109,58749,954.0876305103302,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6086085515059763,0.6086085515059764,0.8306999999999999,0.8307,0.7673460841586207,0.18563029541371207,0.44,1.0,0.14745341637276502,10000.0,0.7613544201135442,0.8751271140352008,0.84,9.0,0.8307,0.7673460841586207,20,"[10, 11, 11, 12, 19, 9, 10, 8, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 6, 7, 8]"
fesem,cifar10,42,67,clustered,100,0.2,2,0.005,32,100,10,1340,1340,57009,59689,969.3842628002167,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.49751998233467454,0.4975199823346746,0.8332000000000002,0.8332,0.788603478713534,0.19408622720646013,0.49,1.0,0.11742129278797776,10000.0,0.7472766884531591,0.8777448730920787,0.84,9.0,0.8332,0.788603478713534,20,"[10, 11, 11, 12, 21, 9, 10, 6, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,68,clustered,100,0.2,2,0.005,32,100,10,1360,1360,57909,60629,985.0170149803162,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5380173752090486,0.5380173752090486,0.834,0.834,0.7877926945964939,0.1912669398927919,0.45,1.0,0.13890284374338777,10000.0,0.7476560941551965,0.8754259615930688,0.83,9.0,0.834,0.7877926945964939,20,"[10, 11, 11, 13, 20, 10, 9, 6, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,69,clustered,100,0.2,2,0.005,32,100,10,1380,1380,58809,61569,999.7785856723785,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5201105969112496,0.5201105969112497,0.8264,0.8264,0.7604872197199923,0.19888763192826606,0.48,1.0,0.13517041096334656,10000.0,0.7288732394366197,0.8737826938254707,0.83,9.0,0.8264,0.7604872197199923,20,"[10, 12, 11, 13, 21, 10, 9, 4, 10]",1,random_perturb,"[1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,70,clustered,100,0.2,2,0.005,32,100,10,1400,1400,59709,62509,1014.4676630496979,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.555924295909825,0.5559242959098251,0.8303,0.8303,0.7739709276105093,0.1873271751358538,0.47,0.99,0.1329244522275717,10000.0,0.7802870621298805,0.8954705075554164,0.85,9.0,0.8303,0.7739709276105093,20,"[10, 11, 10, 12, 20, 10, 10, 7, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 7, 8]"
fesem,cifar10,42,71,clustered,100,0.2,2,0.005,32,100,10,1420,1420,60609,63449,1028.6795444488525,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.567118777579331,0.567118777579331,0.8251999999999999,0.8252,0.7765731013532572,0.19200750647652398,0.44,1.0,0.12357572577169029,10000.0,0.7470899470899471,0.8916774555705614,0.83,9.0,0.8252,0.7765731013532572,20,"[10, 11, 10, 14, 22, 10, 10, 3, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,72,clustered,100,0.2,2,0.005,32,100,10,1440,1440,61509,64389,1043.1193482875824,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5256713027808989,0.525671302780899,0.8344000000000001,0.8344,0.787164917325971,0.1895747328440782,0.48,1.0,0.12703794708668742,10000.0,0.7797797797797797,0.8971381253372769,0.85,9.0,0.8344,0.787164917325971,20,"[10, 10, 11, 13, 20, 10, 9, 7, 10]",1,random_perturb,"[0, 1, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,73,clustered,100,0.2,2,0.005,32,100,10,1460,1460,62409,65329,1059.156189441681,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5499473298467799,0.5499473298467797,0.8288999999999999,0.8289,0.7808390744745395,0.18905034237174767,0.46,1.0,0.13557208414714292,10000.0,0.7761819269898265,0.8959484953380015,0.85,9.0,0.8289,0.7808390744745395,20,"[10, 11, 11, 13, 20, 10, 9, 6, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,74,clustered,100,0.2,2,0.005,32,100,10,1480,1480,63309,66269,1074.6185233592987,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.49900334737438246,0.49900334737438246,0.8355000000000001,0.8355,0.7827726057035712,0.19852396805791048,0.57,1.0,0.11276856831582105,10000.0,0.7746256895193065,0.901634166794287,0.85,9.0,0.8355,0.7827726057035712,20,"[10, 11, 10, 13, 21, 10, 10, 5, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 6, 7, 8]"
fesem,cifar10,42,75,clustered,100,0.2,2,0.005,32,100,10,1500,1500,64209,67209,1089.4611792564392,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6272809737351955,0.6272809737351955,0.7968999999999999,0.7969,0.6940695446780325,0.183664666118982,0.36,0.99,0.18403094848421556,10000.0,0.7577677224736048,0.8775108297083455,0.84,9.0,0.7969,0.6940695446780325,20,"[10, 12, 10, 13, 19, 10, 10, 6, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,76,clustered,100,0.2,2,0.005,32,100,10,1520,1520,65109,68149,1103.7242331504822,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6145729734871943,0.6145729734871944,0.8009000000000001,0.8009,0.7444326040345659,0.18648120891750153,0.26,0.99,0.1875371696491125,10000.0,0.76,0.8831256626874374,0.85,9.0,0.8009,0.7444326040345659,20,"[10, 14, 10, 12, 18, 10, 10, 6, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 8]"
fesem,cifar10,42,77,clustered,100,0.2,2,0.005,32,100,10,1540,1540,66009,69089,1118.184867143631,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5719095305500204,0.5719095305500203,0.8239000000000003,0.8239,0.7763421808750318,0.19041656953338193,0.37,0.99,0.1562683269251962,10000.0,0.7650005110906675,0.8831447106959175,0.85,9.0,0.8239,0.7763421808750318,20,"[10, 16, 10, 12, 15, 10, 10, 7, 10]",1,random_perturb,"[0, 1, 2, 4, 5, 6, 7, 8]"
fesem,cifar10,42,78,clustered,100,0.2,2,0.005,32,100,10,1560,1560,66909,70029,1132.7903685569763,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6554780117698858,0.6554780117698857,0.7823,0.7823,0.7136578562229701,0.1859531295633219,0.1,1.0,0.2126633724927732,10000.0,0.7811447811447811,0.8926593735646227,0.86,9.0,0.7823,0.7136578562229701,20,"[10, 13, 10, 11, 18, 10, 10, 8, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,79,clustered,100,0.2,2,0.005,32,100,10,1580,1580,67809,70969,1147.4631326198578,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6595065644258108,0.6595065644258109,0.8038000000000001,0.8038,0.7526673165414138,0.178717862769071,0.06,0.99,0.2018652025486314,10000.0,0.7023370233702337,0.842096795616422,0.81,9.0,0.8038,0.7526673165414138,20,"[10, 11, 13, 12, 17, 10, 9, 8, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,80,clustered,100,0.2,2,0.005,32,100,10,1600,1600,68709,71909,1162.2910375595093,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5167674227138283,0.5167674227138283,0.8244999999999998,0.8245,0.7819129216547278,0.19588034787479658,0.54,0.99,0.11331703314153613,10000.0,0.8056304282719378,0.9161224207266951,0.87,9.0,0.8245,0.7819129216547278,20,"[10, 10, 10, 11, 21, 10, 10, 8, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 7, 8]"
fesem,cifar10,42,81,clustered,100,0.2,2,0.005,32,100,10,1620,1620,69609,72849,1178.4071412086487,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4707205666391878,0.47072056663918777,0.8502,0.8502,0.8060023381948644,0.19603153349140104,0.56,0.99,0.10699514007654738,10000.0,0.7781893004115227,0.8905728876529785,0.86,9.0,0.8502,0.8060023381948644,20,"[10, 10, 11, 12, 17, 10, 9, 12, 9]",1,random_perturb,"[0, 1, 2, 3, 4, 7, 8]"
fesem,cifar10,42,82,clustered,100,0.2,2,0.005,32,100,10,1640,1640,70509,73789,1193.70831990242,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4770419208383304,0.4770419208383304,0.8429000000000001,0.8429,0.7963664120097075,0.20062808874095395,0.42,0.99,0.12150962924805589,10000.0,0.8105167724388033,0.9167365912249442,0.87,9.0,0.8429,0.7963664120097075,20,"[10, 10, 10, 12, 20, 10, 9, 9, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7]"
fesem,cifar10,42,83,clustered,100,0.2,2,0.005,32,100,10,1660,1660,71409,74729,1208.5822010040283,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5015575027917919,0.5015575027917919,0.8432,0.8432,0.7984155754882941,0.19915734175339772,0.55,1.0,0.11886866702373675,10000.0,0.8228822882288229,0.9301564821846856,0.88,9.0,0.8432,0.7984155754882941,20,"[10, 10, 10, 10, 21, 10, 10, 9, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,84,clustered,100,0.2,2,0.005,32,100,10,1680,1680,72309,75669,1222.9591031074524,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4985061728185333,0.4985061728185334,0.8393,0.8393,0.7866157545027637,0.2002745136609,0.52,0.99,0.12307115827845286,10000.0,0.7355051386464999,0.880116859814837,0.83,9.0,0.8393,0.7866157545027637,20,"[10, 11, 11, 13, 22, 10, 9, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,85,clustered,100,0.2,2,0.005,32,100,10,1700,1700,73209,76609,1237.7032327651978,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5226194525958127,0.5226194525958127,0.8406,0.8406,0.8005199765963168,0.19569162944931656,0.37,1.0,0.14063299755036154,10000.0,0.7288732394366197,0.8737826938254707,0.83,9.0,0.8406,0.8005199765963168,20,"[10, 12, 11, 13, 21, 10, 9, 4, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 8]"
fesem,cifar10,42,86,clustered,100,0.2,2,0.005,32,100,10,1720,1720,74109,77549,1251.884204864502,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5459039604284421,0.5459039604284422,0.8400000000000002,0.84,0.7901364500986576,0.19651445216600488,0.47,1.0,0.1394775967673662,10000.0,0.7542564708198012,0.8867377203248066,0.84,9.0,0.84,0.7901364500986576,20,"[10, 11, 11, 13, 21, 10, 9, 5, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 6, 7, 8]"
fesem,cifar10,42,87,clustered,100,0.2,2,0.005,32,100,10,1740,1740,75009,78489,1266.6787235736847,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5412005044423916,0.5412005044423916,0.8369999999999999,0.837,0.7825346796904926,0.19635669920457782,0.35,0.99,0.14325850760077044,10000.0,0.7524472701584418,0.8800879676597944,0.85,9.0,0.837,0.7825346796904926,20,"[10, 14, 11, 12, 18, 10, 9, 6, 10]",1,random_perturb,"[0, 1, 3, 4, 5, 6, 8]"
fesem,cifar10,42,88,clustered,100,0.2,2,0.005,32,100,10,1760,1760,75909,79429,1281.0124566555023,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4569933275546703,0.45699332755467037,0.8551000000000003,0.8551,0.8168976764981771,0.20319139921991,0.55,0.99,0.09873697382439872,10000.0,0.7910076594051527,0.9084125139594644,0.86,9.0,0.8551,0.8168976764981771,20,"[10, 10, 10, 12, 21, 10, 10, 7, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,89,clustered,100,0.2,2,0.005,32,100,10,1780,1780,76809,80369,1295.5021879673004,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5042211095064646,0.5042211095064646,0.8375000000000001,0.8375,0.7921117511516222,0.19982168134991088,0.45,0.99,0.12164189245486112,10000.0,0.7843137254901961,0.9145263919346673,0.85,9.0,0.8375,0.7921117511516222,20,"[10, 10, 10, 13, 22, 10, 10, 5, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,90,clustered,100,0.2,2,0.005,32,100,10,1800,1800,77709,81309,1310.654352903366,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4830107438968254,0.48301074389682547,0.8359000000000001,0.8359,0.7945523082089949,0.20755740373411105,0.65,0.99,0.1009563767178676,10000.0,0.8216452800159156,0.9296832636397606,0.87,9.0,0.8359,0.7945523082089949,20,"[10, 10, 10, 12, 21, 10, 10, 7, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,91,clustered,100,0.2,2,0.005,32,100,10,1820,1820,78609,82249,1325.334067106247,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.47542847234226215,0.4754284723422621,0.8547,0.8547,0.811926347040696,0.20660000203008697,0.57,1.0,0.10443615274415273,10000.0,0.7658150851581509,0.887228113856049,0.85,9.0,0.8547,0.811926347040696,20,"[10, 10, 10, 13, 19, 10, 9, 9, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,92,clustered,100,0.2,2,0.005,32,100,10,1840,1840,79509,83189,1340.0057864189148,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5028112509559693,0.5028112509559692,0.8476,0.8476,0.8053424409246455,0.2023614649589388,0.57,1.0,0.09663456938383903,10000.0,0.7716727716727717,0.8924764334206501,0.84,9.0,0.8476,0.8053424409246455,20,"[10, 10, 10, 14, 18, 10, 10, 8, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,93,clustered,100,0.2,2,0.005,32,100,10,1860,1860,80409,84129,1354.4259650707245,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.46822828609766726,0.4682282860976673,0.8562000000000001,0.8562,0.8141298643388801,0.20731776559840068,0.56,1.0,0.09798755022960824,10000.0,0.7829698857736241,0.8892410809180907,0.85,9.0,0.8562,0.8141298643388801,20,"[10, 10, 11, 13, 15, 10, 9, 12, 10]",1,random_perturb,"[1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,94,clustered,100,0.2,2,0.005,32,100,10,1880,1880,81309,85069,1368.848595380783,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.48372517870901577,0.48372517870901577,0.8538,0.8538,0.8127871381786053,0.2038494181611162,0.55,1.0,0.10613934237595407,10000.0,0.8214731585518102,0.9112006380654245,0.87,9.0,0.8538,0.8127871381786053,20,"[10, 10, 10, 12, 14, 10, 10, 14, 10]",1,random_perturb,"[0, 1, 2, 3, 5, 6, 7, 8]"
fesem,cifar10,42,95,clustered,100,0.2,2,0.005,32,100,10,1900,1900,82209,86009,1383.8846361637115,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5071782577256697,0.5071782577256697,0.8451000000000001,0.8451,0.7830975761995809,0.20304246107734103,0.49,1.0,0.10175947130365802,10000.0,0.8286604361370716,0.9133668047028225,0.89,9.0,0.8451,0.7830975761995809,20,"[10, 10, 11, 13, 12, 10, 9, 15, 10]",1,random_perturb,"[0, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,96,clustered,100,0.2,2,0.005,32,100,10,1920,1920,83109,86949,1400.1731123924255,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5722211337644753,0.5722211337644753,0.8274000000000002,0.8274,0.7216225913268537,0.19364874238393515,0.49,0.99,0.11547830965163976,10000.0,0.8172377985462098,0.9047481263129545,0.88,9.0,0.8274,0.7216225913268537,20,"[10, 10, 11, 13, 12, 10, 9, 15, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
fesem,cifar10,42,97,clustered,100,0.2,2,0.005,32,100,10,1940,1940,84009,87889,1415.1178283691406,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5083815675486119,0.508381567548612,0.8426999999999998,0.8427,0.7919462164734479,0.20028107439588205,0.5,1.0,0.114366559797871,10000.0,0.8005003126954346,0.8892228720788348,0.87,9.0,0.8427,0.7919462164734479,20,"[10, 11, 10, 12, 13, 9, 11, 14, 10]",1,random_perturb,"[0, 1, 2, 3, 4, 5, 6, 7, 8]"
