method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients
fedavg,fashionmnist,42,70,train,100,0.2,2,0.01,64,100,1,1400,1400,0,2800,433.7741949558258,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.8170621615171433,0.8170621615171433,0.7187999999999998,0.7188,0.4275140441328479,0.20051684509780598,0.15,0.97,0.21701741865573831,10000.0,0.0,0.0,0.25,1.0,0.7188,0.4275140441328479,20
fedavg,fashionmnist,42,71,train,100,0.2,2,0.01,64,100,1,1420,1420,0,2840,439.76793146133423,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.733160147666931,0.7331601476669312,0.6631,0.6631,0.46893792034338116,0.22756228546212104,0.03,1.0,0.3227683224853393,10000.0,0.0,0.0,0.25,1.0,0.6631,0.46893792034338116,20
fedavg,fashionmnist,42,72,train,100,0.2,2,0.01,64,100,1,1440,1440,0,2880,445.8237280845642,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.753900866818428,0.753900866818428,0.7,0.7,0.37935922405403844,0.17562336595875083,0.16,1.0,0.2173660507070964,10000.0,0.0,0.0,0.25,1.0,0.7,0.37935922405403844,20
fedavg,fashionmnist,42,73,train,100,0.2,2,0.01,64,100,1,1460,1460,0,2920,451.90509581565857,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.6734221751272678,0.6734221751272679,0.7458,0.7458,0.546169536506149,0.26620510077632087,0.34,1.0,0.2016094243828894,10000.0,0.0,0.0,0.25,1.0,0.7458,0.546169536506149,20
fedavg,fashionmnist,42,74,train,100,0.2,2,0.01,64,100,1,1480,1480,0,2960,457.9604506492615,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5877080409765243,0.5877080409765244,0.7579000000000002,0.7579,0.5172609447341936,0.24656508848922826,0.32,0.98,0.16541036847791613,10000.0,0.0,0.0,0.25,1.0,0.7579,0.5172609447341936,20
fedavg,fashionmnist,42,75,train,100,0.2,2,0.01,64,100,1,1500,1500,0,3000,463.9166121482849,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5802264665529132,0.5802264665529132,0.7685,0.7685,0.5329103659177058,0.26340659284970436,0.44,1.0,0.17021383610035937,10000.0,0.0,0.0,0.25,1.0,0.7685,0.5329103659177058,20
fedavg,fashionmnist,42,76,train,100,0.2,2,0.01,64,100,1,1520,1520,0,3040,469.93544459342957,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5850982054114342,0.5850982054114342,0.7695000000000001,0.7695,0.45312050584177194,0.2188776308917199,0.46,0.96,0.11750212764031126,10000.0,0.0,0.0,0.25,1.0,0.7695,0.45312050584177194,20
fedavg,fashionmnist,42,77,train,100,0.2,2,0.01,64,100,1,1540,1540,0,3080,475.9880745410919,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5429734150260687,0.5429734150260687,0.7593000000000001,0.7593,0.5323838818487409,0.2566487435289074,0.37,1.0,0.17089912229148516,10000.0,0.0,0.0,0.25,1.0,0.7593,0.5323838818487409,20
fedavg,fashionmnist,42,78,train,100,0.2,2,0.01,64,100,1,1560,1560,0,3120,482.07614064216614,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5132143767714501,0.5132143767714501,0.7944,0.7944,0.5527938510967055,0.25886655415522614,0.56,0.99,0.11492014618855999,10000.0,0.0,0.0,0.25,1.0,0.7944,0.5527938510967055,20
fedavg,fashionmnist,42,79,train,100,0.2,2,0.01,64,100,1,1580,1580,0,3160,488.0723707675934,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5153479376703501,0.51534793767035,0.7876000000000001,0.7876,0.5884760143270853,0.2733590261155819,0.49,1.0,0.1546875560605959,10000.0,0.0,0.0,0.25,1.0,0.7876,0.5884760143270853,20
fedavg,fashionmnist,42,80,train,100,0.2,2,0.01,64,100,1,1600,1600,0,3200,494.06227564811707,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5162180214196443,0.5162180214196443,0.7733999999999999,0.7734,0.5479407505960829,0.2516385029906148,0.29,0.99,0.17884753283173913,10000.0,0.0,0.0,0.25,1.0,0.7734,0.5479407505960829,20
fedavg,fashionmnist,42,81,train,100,0.2,2,0.01,64,100,1,1620,1620,0,3240,500.10977840423584,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.480587522727251,0.480587522727251,0.8000000000000002,0.8,0.5788790702264517,0.26917280378989533,0.44,1.0,0.12608727136392475,10000.0,0.0,0.0,0.25,1.0,0.8,0.5788790702264517,20
fedavg,fashionmnist,42,82,train,100,0.2,2,0.01,64,100,1,1640,1640,0,3280,506.1463613510132,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4843692022234201,0.48436920222342017,0.806,0.806,0.5838146818056964,0.26042139083168614,0.46,0.98,0.11279184367674816,10000.0,0.0,0.0,0.25,1.0,0.806,0.5838146818056964,20
fedavg,fashionmnist,42,83,train,100,0.2,2,0.01,64,100,1,1660,1660,0,3320,512.2090885639191,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.542876507166028,0.542876507166028,0.7723,0.7723,0.5867479926887195,0.27055218943425563,0.4,1.0,0.17383817187257808,10000.0,0.0,0.0,0.25,1.0,0.7723,0.5867479926887195,20
fedavg,fashionmnist,42,84,train,100,0.2,2,0.01,64,100,1,1680,1680,0,3360,518.2098817825317,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4880717038422822,0.4880717038422823,0.7934000000000002,0.7934,0.5870337091706616,0.27314009926430993,0.42,1.0,0.14772420248557783,10000.0,0.0,0.0,0.25,1.0,0.7934,0.5870337091706616,20
fedavg,fashionmnist,42,85,train,100,0.2,2,0.01,64,100,1,1700,1700,0,3400,524.21022772789,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5140971982985735,0.5140971982985735,0.7789999999999999,0.779,0.5472301046657643,0.24962069169272508,0.28,0.99,0.17825543469975888,10000.0,0.0,0.0,0.25,1.0,0.779,0.5472301046657643,20
fedavg,fashionmnist,42,86,train,100,0.2,2,0.01,64,100,1,1720,1720,0,3440,530.242104768753,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.48457696522474286,0.4845769652247429,0.8071999999999998,0.8072,0.5804134096616093,0.2712745039910879,0.45,0.99,0.11690235241431199,10000.0,0.0,0.0,0.25,1.0,0.8072,0.5804134096616093,20
fedavg,fashionmnist,42,87,train,100,0.2,2,0.01,64,100,1,1740,1740,0,3480,536.307014465332,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4738190555393696,0.4738190555393696,0.8128,0.8128,0.5889476974255328,0.27141327843139057,0.48,0.99,0.11779711371676303,10000.0,0.0,0.0,0.25,1.0,0.8128,0.5889476974255328,20
fedavg,fashionmnist,42,88,train,100,0.2,2,0.01,64,100,1,1760,1760,0,3520,542.3022472858429,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.530426195654273,0.5304261956542731,0.7797000000000002,0.7797,0.5823612268742844,0.2728106459633453,0.4,1.0,0.18378495585874272,10000.0,0.0,0.0,0.25,1.0,0.7797,0.5823612268742844,20
fedavg,fashionmnist,42,89,train,100,0.2,2,0.01,64,100,1,1780,1780,0,3560,548.3717167377472,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4797682100921869,0.47976821009218695,0.8096999999999999,0.8097,0.5525896850511033,0.2486239771302808,0.51,0.98,0.101493398800119,10000.0,0.0,0.0,0.25,1.0,0.8097,0.5525896850511033,20
fedavg,fashionmnist,42,90,train,100,0.2,2,0.01,64,100,1,1800,1800,0,3600,554.4209935665131,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5057974157750607,0.5057974157750607,0.7925000000000001,0.7925,0.5736152483919719,0.27499438337549653,0.44,0.99,0.1630299052321383,10000.0,0.0,0.0,0.25,1.0,0.7925,0.5736152483919719,20
fedavg,fashionmnist,42,91,train,100,0.2,2,0.01,64,100,1,1820,1820,0,3640,560.5188608169556,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.6682120301961898,0.6682120301961899,0.728,0.728,0.4232305233436004,0.19587134993624664,0.19,0.99,0.20697825972792408,10000.0,0.0,0.0,0.25,1.0,0.728,0.4232305233436004,20
fedavg,fashionmnist,42,92,train,100,0.2,2,0.01,64,100,1,1840,1840,0,3680,566.5954542160034,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5158411205649377,0.5158411205649376,0.7835,0.7835,0.564230985009185,0.2708742656869578,0.44,1.0,0.1650356022196423,10000.0,0.0,0.0,0.25,1.0,0.7835,0.564230985009185,20
fedavg,fashionmnist,42,93,train,100,0.2,2,0.01,64,100,1,1860,1860,0,3720,572.5561320781708,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.5329079003408552,0.5329079003408551,0.7687,0.7687,0.5711269322664698,0.26697452089926593,0.34,1.0,0.19597783037884667,10000.0,0.0,0.0,0.25,1.0,0.7687,0.5711269322664698,20
fedavg,fashionmnist,42,94,train,100,0.2,2,0.01,64,100,1,1880,1880,0,3760,578.5497753620148,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4740235103547573,0.4740235103547573,0.7951,0.7951,0.5699253741399793,0.26372926370758587,0.41,0.99,0.14729219259689225,10000.0,0.0,0.0,0.25,1.0,0.7951,0.5699253741399793,20
fedavg,fashionmnist,42,95,train,100,0.2,2,0.01,64,100,1,1900,1900,0,3800,584.5100765228271,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.45793653776049614,0.45793653776049614,0.8085999999999999,0.8086,0.5793370626469783,0.26759138088975687,0.44,0.99,0.1297614734811531,10000.0,0.0,0.0,0.25,1.0,0.8086,0.5793370626469783,20
fedavg,fashionmnist,42,96,train,100,0.2,2,0.01,64,100,1,1920,1920,0,3840,590.5001220703125,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4794665034458042,0.4794665034458041,0.8081,0.8081,0.5821017800721039,0.275677530546546,0.49,1.0,0.13225501880836127,10000.0,0.0,0.0,0.25,1.0,0.8081,0.5821017800721039,20
fedavg,fashionmnist,42,97,train,100,0.2,2,0.01,64,100,1,1940,1940,0,3880,596.509601354599,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.45463008469343186,0.45463008469343186,0.8184999999999999,0.8185,0.6021776615588684,0.2751210330746828,0.5,0.99,0.11060176309625448,10000.0,0.0,0.0,0.25,1.0,0.8185,0.6021776615588684,20
fedavg,fashionmnist,42,98,train,100,0.2,2,0.01,64,100,1,1960,1960,0,3920,602.5362865924835,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.4673821833997965,0.4673821833997965,0.8128,0.8128,0.619944613270753,0.27837943750612215,0.52,1.0,0.1214749356863382,10000.0,0.0,0.0,0.25,1.0,0.8128,0.619944613270753,20
fedavg,fashionmnist,42,99,train,100,0.2,2,0.01,64,100,1,1980,1980,0,3960,608.5238306522369,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.48248258867859833,0.4824825886785984,0.8067,0.8067,0.6024474831880688,0.27905034119865696,0.51,1.0,0.13996467411457794,10000.0,0.0,0.0,0.25,1.0,0.8067,0.6024474831880688,20
fedavg,fashionmnist,42,100,train,100,0.2,2,0.01,64,100,1,2000,2000,0,4000,614.5096943378448,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.503055211186409,0.503055211186409,0.7917000000000001,0.7917,0.5362402245287179,0.2312518706453406,0.47,0.98,0.12307765841126488,10000.0,0.0,0.0,0.25,1.0,0.7917,0.5362402245287179,20
