method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,num_empty_clusters,cluster_split_events,split_probe_downloads,split_probe_uploads,eps_1,eps_2,clustering_interval,min_cluster_size,split_center_init,updated_clusters
cfl,cifar10,42,55,clustered,100,0.2,2,0.005,32,100,,6100,6100,0,12200,873.1974585056305,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.108970887261629,1.108970887261629,0.6059,0.6059,0.45128006512472707,0.13439929527019312,0.12,0.96,0.20224289851562158,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6059,0.45128006512472707,20,"[60, 40]",0,1,5000,5000,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,56,clustered,100,0.2,2,0.005,32,100,,6220,6220,0,12440,889.0142996311188,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0956260161221028,1.0956260161221028,0.6103000000000001,0.6103,0.4751443087705991,0.13654230900488157,0.23,0.96,0.1699320746651438,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6103,0.4751443087705991,20,"[60, 40]",0,1,5100,5100,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,57,clustered,100,0.2,2,0.005,32,100,,6340,6340,0,12680,902.8562836647034,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9449874029159546,0.9449874029159546,0.6751999999999999,0.6752,0.5188668216628749,0.15476022508886886,0.29,0.93,0.14519972451764498,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6752,0.5188668216628749,20,"[60, 40]",0,1,5200,5200,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,58,clustered,100,0.2,2,0.005,32,100,,6460,6460,0,12920,916.8772025108337,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.1332304822847248,1.1332304822847248,0.6279999999999999,0.628,0.4663873818819824,0.13375572301412517,0.17,0.91,0.17379873417260552,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.628,0.4663873818819824,20,"[60, 40]",0,1,5300,5300,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,59,clustered,100,0.2,2,0.005,32,100,,6580,6580,0,13160,930.8895645141602,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0940816612131894,1.0940816612131894,0.6104999999999999,0.6105,0.4960278170010751,0.1383438282505972,0.29,0.95,0.196786051334946,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6105,0.4960278170010751,20,"[60, 40]",0,1,5400,5400,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,60,clustered,100,0.2,2,0.005,32,100,,6700,6700,0,13400,945.876142501831,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9984449949771165,0.9984449949771166,0.6621000000000001,0.6621,0.5466932704792893,0.14963892715463514,0.25,0.99,0.1886175760633139,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6621,0.5466932704792893,20,"[60, 40]",0,1,5500,5500,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,61,clustered,100,0.2,2,0.005,32,100,,6820,6820,0,13640,959.8052651882172,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0432084794677794,1.0432084794677794,0.6315999999999999,0.6316,0.49791167320288754,0.151337631122706,0.09,0.93,0.18570794274882269,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6316,0.49791167320288754,20,"[60, 40]",0,1,5600,5600,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,62,clustered,100,0.2,2,0.005,32,100,,6940,6940,0,13880,973.7369349002838,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9529611946418882,0.9529611946418881,0.6712,0.6712,0.5447574198233831,0.14719665381243952,0.24,0.96,0.18389823272669045,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6712,0.5447574198233831,20,"[60, 40]",0,1,5700,5700,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,63,clustered,100,0.2,2,0.005,32,100,,7060,7060,0,14120,987.4592761993408,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.247741336057335,1.247741336057335,0.5947,0.5947,0.43452165994786984,0.13270786567981813,0.06,0.95,0.2205967134841315,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.5947,0.43452165994786984,20,"[60, 40]",0,1,5800,5800,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,64,clustered,100,0.2,2,0.005,32,100,,7180,7180,0,14360,1001.2581148147583,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.212860231019929,1.212860231019929,0.5760000000000001,0.576,0.4511068633922303,0.15030164304642715,0.04,0.99,0.2622861033299324,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.576,0.4511068633922303,20,"[60, 40]",0,1,5900,5900,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,65,clustered,100,0.2,2,0.005,32,100,,7300,7300,0,14600,1014.8651101589203,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.190013213517517,1.1900132135175168,0.6246,0.6246,0.4725770198357398,0.14205591263786174,0.01,0.97,0.23281503387882838,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6246,0.4725770198357398,20,"[60, 40]",0,1,6000,6000,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,66,clustered,100,0.2,2,0.005,32,100,,7420,7420,0,14840,1028.9255154132843,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0545473235466516,1.0545473235466518,0.6441999999999999,0.6442,0.5093904875102359,0.141310827128965,0.21,0.99,0.20884051331099526,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6442,0.5093904875102359,20,"[60, 40]",0,1,6100,6100,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,67,clustered,100,0.2,2,0.005,32,100,,7540,7540,0,15080,1043.2011075019836,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9630345298163593,0.9630345298163593,0.662,0.662,0.553723941246918,0.15678717498350175,0.39,0.95,0.13831124321616084,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.662,0.553723941246918,20,"[60, 40]",0,1,6200,6200,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,68,clustered,100,0.2,2,0.005,32,100,,7660,7660,0,15320,1057.022810459137,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0359463539709337,1.0359463539709337,0.6448,0.6448,0.5181647681789674,0.1504961450374702,0.21,0.99,0.2069950724051179,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6448,0.5181647681789674,20,"[60, 40]",0,1,6300,6300,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,69,clustered,100,0.2,2,0.005,32,100,,7780,7780,0,15560,1070.479035615921,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.1104989944756034,1.1104989944756032,0.6098,0.6098,0.47326121347613775,0.1505051868916694,0.08,0.93,0.20169769458275918,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6098,0.47326121347613775,20,"[60, 40]",0,1,6400,6400,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,70,clustered,100,0.2,2,0.005,32,100,,7900,7900,0,15800,1082.5030853748322,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.3587177042234688,1.3587177042234688,0.5708000000000001,0.5708,0.4533832654604553,0.1304801536285088,0.06,0.99,0.27536768147333485,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.5708,0.4533832654604553,20,"[60, 40]",0,1,6500,6500,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,71,clustered,100,0.2,2,0.005,32,100,,8020,8020,0,16040,1094.7830789089203,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9855636639975012,0.9855636639975012,0.6587000000000001,0.6587,0.5247907540802222,0.1491971979810802,0.32,0.97,0.1640832410698911,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6587,0.5247907540802222,20,"[60, 40]",0,1,6600,6600,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,72,clustered,100,0.2,2,0.005,32,100,,8140,8140,0,16280,1106.785031080246,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0843400267530234,1.0843400267530232,0.6295000000000001,0.6295,0.5046114897226823,0.1498831784170172,0.11,0.96,0.22946622845203168,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6295,0.5046114897226823,20,"[60, 40]",0,1,6700,6700,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,73,clustered,100,0.2,2,0.005,32,100,,8260,8260,0,16520,1118.8409533500671,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0369974155455828,1.0369974155455828,0.6435000000000001,0.6435,0.5104705934282915,0.14783287961071534,0.21,0.97,0.1744211856398184,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6435,0.5104705934282915,20,"[60, 40]",0,1,6800,6800,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,74,clustered,100,0.2,2,0.005,32,100,,8380,8380,0,16760,1130.9895021915436,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0290843726439867,1.0290843726439867,0.6667000000000002,0.6667,0.5251791143125241,0.14681004745285484,0.21,0.99,0.19650473276743236,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6667,0.5251791143125241,20,"[60, 40]",0,1,6900,6900,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,75,clustered,100,0.2,2,0.005,32,100,,8500,8500,0,17000,1143.0897998809814,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.115002019624412,1.1150020196244121,0.6032,0.6032,0.46171204175559344,0.14285126711117002,0.09,0.96,0.2594489545170688,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6032,0.46171204175559344,20,"[60, 40]",0,1,7000,7000,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,76,clustered,100,0.2,2,0.005,32,100,,8620,8620,0,17240,1155.1920146942139,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0385120779123156,1.0385120779123158,0.6396000000000001,0.6396,0.5132905353094307,0.1620744880613148,0.1,0.98,0.21139498574942592,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6396,0.5132905353094307,20,"[60, 40]",0,1,7100,7100,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,77,clustered,100,0.2,2,0.005,32,100,,8740,8740,0,17480,1167.2595705986023,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9661027990207077,0.9661027990207076,0.6627,0.6627,0.5275683051831771,0.1553182952722183,0.3,0.91,0.15308073033533645,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6627,0.5275683051831771,20,"[60, 40]",0,1,7200,7200,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,78,clustered,100,0.2,2,0.005,32,100,,8860,8860,0,17720,1179.187604188919,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.1127170453912114,1.1127170453912112,0.6057,0.6057,0.48750139853951086,0.1557839198898173,0.15,0.99,0.23043113938875534,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6057,0.48750139853951086,20,"[60, 40]",0,1,7300,7300,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,79,clustered,100,0.2,2,0.005,32,100,,8980,8980,0,17960,1191.107607126236,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0230164308845995,1.0230164308845997,0.6353000000000001,0.6353,0.5218727058219075,0.14746834706169468,0.14,0.96,0.18707995616847892,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6353,0.5218727058219075,20,"[60, 40]",0,1,7400,7400,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,80,clustered,100,0.2,2,0.005,32,100,,9100,9100,0,18200,1203.011822938919,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9914182634795086,0.9914182634795085,0.6580999999999999,0.6581,0.5648911683443912,0.15624511543258962,0.26,0.99,0.19219622785060064,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6581,0.5648911683443912,20,"[60, 40]",0,1,7500,7500,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,81,clustered,100,0.2,2,0.005,32,100,,9220,9220,0,18440,1214.8909270763397,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.063310559575353,1.063310559575353,0.6381,0.6381,0.5483463702083805,0.156879829550372,0.21,0.99,0.2095838495686154,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6381,0.5483463702083805,20,"[60, 40]",0,1,7600,7600,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,82,clustered,100,0.2,2,0.005,32,100,,9340,9340,0,18680,1226.6488010883331,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.1839659437656402,1.1839659437656402,0.5572,0.5572,0.46760219651326834,0.1493134970887835,0.15,0.9,0.18197846026384554,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.5572,0.46760219651326834,20,"[60, 40]",0,1,7700,7700,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,83,clustered,100,0.2,2,0.005,32,100,,9460,9460,0,18920,1238.4868800640106,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9795404309164734,0.9795404309164732,0.67,0.67,0.5515411664173009,0.14746269812883014,0.27,0.99,0.18525657883055058,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.67,0.5515411664173009,20,"[60, 40]",0,1,7800,7800,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,84,clustered,100,0.2,2,0.005,32,100,,9580,9580,0,19160,1250.2551245689392,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9713660211537035,0.9713660211537033,0.6663000000000001,0.6663,0.5516163395756422,0.1596840380294763,0.27,0.99,0.18978226998326264,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6663,0.5516163395756422,20,"[60, 40]",0,1,7900,7900,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,85,clustered,100,0.2,2,0.005,32,100,,9700,9700,0,19400,1262.002626657486,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9255611819414423,0.9255611819414422,0.6858999999999998,0.6859,0.5888537417290105,0.16397049260449553,0.33,0.99,0.17074598091902488,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6859,0.5888537417290105,20,"[60, 40]",0,1,8000,8000,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,86,clustered,100,0.2,2,0.005,32,100,,9820,9820,0,19640,1273.8870067596436,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9453430600789376,0.9453430600789375,0.6727,0.6727,0.5740440628732547,0.15322020485238264,0.28,0.99,0.18489918874889635,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6727,0.5740440628732547,20,"[60, 40]",0,1,8100,8100,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,87,clustered,100,0.2,2,0.005,32,100,,9940,9940,0,19880,1285.5615293979645,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.7012005582146346,1.7012005582146346,0.42840000000000006,0.4284,0.37835727486564497,0.11704737001620263,0.11,0.98,0.25887726821797236,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.4284,0.37835727486564497,20,"[60, 40]",0,1,8200,8200,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,88,clustered,100,0.2,2,0.005,32,100,,10060,10060,0,20120,1297.3546967506409,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9452392184281723,0.9452392184281722,0.6694000000000001,0.6694,0.5523683052548604,0.1529710497091938,0.29,0.99,0.2020387091623781,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6694,0.5523683052548604,20,"[60, 40]",0,1,8300,8300,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,89,clustered,100,0.2,2,0.005,32,100,,10180,10180,0,20360,1309.2404487133026,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9963071470111607,0.9963071470111609,0.6423000000000001,0.6423,0.5277714666573995,0.1555345057802574,0.17,0.89,0.17952634904102516,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6423,0.5277714666573995,20,"[60, 40]",0,1,8400,8400,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,90,clustered,100,0.2,2,0.005,32,100,,10300,10300,0,20600,1321.3074178695679,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9502228427592665,0.9502228427592665,0.6631000000000001,0.6631,0.5355704400010131,0.16097880126328526,0.22,0.99,0.18585314094736202,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6631,0.5355704400010131,20,"[60, 40]",0,1,8500,8500,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,91,clustered,100,0.2,2,0.005,32,100,,10420,10420,0,20840,1332.867625951767,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9329043413292615,0.9329043413292617,0.6698999999999999,0.6699,0.5722801918847473,0.16723784532036803,0.28,0.96,0.17397985515570474,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6699,0.5722801918847473,20,"[60, 40]",0,1,8600,8600,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,92,clustered,100,0.2,2,0.005,32,100,,10540,10540,0,21080,1346.629489660263,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.3508734421833417,1.350873442183342,0.5604,0.5604,0.4630712748998631,0.13157253387403162,0.28,0.97,0.16607179170467212,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.5604,0.4630712748998631,20,"[60, 40]",0,1,8700,8700,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,93,clustered,100,0.2,2,0.005,32,100,,10660,10660,0,21320,1361.2147119045258,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.063325997906225,1.0633259979062248,0.6294000000000001,0.6294,0.5005406182094886,0.15963476985472794,0.09,0.99,0.22081585088032063,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6294,0.5005406182094886,20,"[60, 40]",0,1,8800,8800,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,94,clustered,100,0.2,2,0.005,32,100,,10780,10780,0,21560,1375.488810300827,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.9659859419338406,0.9659859419338405,0.6682999999999999,0.6683,0.5741640236690724,0.15970302903820469,0.3,0.97,0.19211483545005054,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6683,0.5741640236690724,20,"[60, 40]",0,1,8900,8900,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,95,clustered,100,0.2,2,0.005,32,100,,10900,10900,0,21800,1390.49631357193,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0205866435967388,1.0205866435967386,0.6503,0.6503,0.5110414269814127,0.15742658668770096,0.15,0.98,0.21638139938543702,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6503,0.5110414269814127,20,"[60, 40]",0,1,9000,9000,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,96,clustered,100,0.2,2,0.005,32,100,,11020,11020,0,22040,1405.461208820343,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.8763349622651003,0.8763349622651003,0.6994,0.6994,0.5845515829274377,0.16520852823167595,0.37,0.98,0.16095850396919076,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6994,0.5845515829274377,20,"[60, 40]",0,1,9100,9100,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,97,clustered,100,0.2,2,0.005,32,100,,11140,11140,0,22280,1421.071183681488,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.8757138133572415,0.8757138133572414,0.6954,0.6954,0.5861846004388012,0.1768381056096129,0.32,0.98,0.1573684847737945,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6954,0.5861846004388012,20,"[60, 40]",0,1,9200,9200,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,98,clustered,100,0.2,2,0.005,32,100,,11260,11260,0,22520,1435.9034762382507,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.0207072255030274,1.0207072255030274,0.6367,0.6367,0.5333405222502243,0.16209200229192983,0.3,0.88,0.14268184888064772,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6367,0.5333405222502243,20,"[60, 40]",0,1,9300,9300,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,99,clustered,100,0.2,2,0.005,32,100,,11380,11380,0,22760,1451.0630958080292,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,1.026349931362737,1.026349931362737,0.6608000000000002,0.6608,0.5346073678079929,0.1514070453738651,0.19,0.99,0.21382553636083787,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.6608,0.5346073678079929,20,"[60, 40]",0,1,9400,9400,0.4,1.6,1,4,parent,"[0, 1]"
cfl,cifar10,42,100,clustered,100,0.2,2,0.005,32,100,,11500,11500,0,23000,1466.1453721523285,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.8518270280078055,0.8518270280078053,0.7084000000000001,0.7084,0.5937608849751579,0.17588955107358978,0.31,0.96,0.1253133672039819,10000.0,0.17204301075268819,0.45235407972988256,0.2,2.0,0.7084,0.5937608849751579,20,"[60, 40]",0,1,9500,9500,0.4,1.6,1,4,parent,"[0, 1]"
