method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,num_empty_clusters,updated_clusters,assignment_split,center_init,eval_assign_all
ifca,fashionmnist,42,55,clustered,100,0.2,2,0.01,64,100,4,1100,1100,26800,29000,4269.865718603134,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2635933162206784,0.2635933162206784,0.9120999999999999,0.9121,0.7987856024897111,0.2951896444185028,0.65,1.0,0.08647884134283947,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9121,0.7987856024897111,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,56,clustered,100,0.2,2,0.01,64,100,4,1120,1120,27280,29520,4349.7493891716,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2910129165261984,0.2910129165261984,0.8925999999999997,0.8926,0.7626869502049066,0.2887945679529256,0.57,1.0,0.11185365438822284,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8926,0.7626869502049066,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,57,clustered,100,0.2,2,0.01,64,100,4,1140,1140,27760,30040,4431.401537656784,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2746771715835668,0.2746771715835668,0.8981999999999999,0.8982,0.7873071901786194,0.289944737617085,0.49,1.0,0.10536963509474634,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.8982,0.7873071901786194,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,58,clustered,100,0.2,2,0.01,64,100,4,1160,1160,28240,30560,4513.987732172012,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2771122986283153,0.2771122986283153,0.9047000000000002,0.9047,0.7587397593168956,0.2890911108510443,0.63,1.0,0.09247113063005123,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9047,0.7587397593168956,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,59,clustered,100,0.2,2,0.01,64,100,4,1180,1180,28720,31080,4595.638581037521,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24161747293248775,0.24161747293248773,0.9154000000000001,0.9154,0.8210985883594966,0.29813622794123623,0.65,1.0,0.0858885324126568,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9154,0.8210985883594966,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,60,clustered,100,0.2,2,0.01,64,100,4,1200,1200,29200,31600,4678.656020641327,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2591779617146589,0.2591779617146589,0.9131999999999999,0.9132,0.8186733523712455,0.2981389658557107,0.68,1.0,0.08694688033506436,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9132,0.8186733523712455,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,61,clustered,100,0.2,2,0.01,64,100,4,1220,1220,29680,32120,4760.697133779526,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.25212425629887725,0.2521242562988773,0.9155999999999999,0.9156,0.8160278872285854,0.2993544810660582,0.65,1.0,0.086502254305885,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9156,0.8160278872285854,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,62,clustered,100,0.2,2,0.01,64,100,4,1240,1240,30160,32640,4842.067059755325,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24802992550451308,0.24802992550451308,0.9133000000000001,0.9133,0.800241258862933,0.29931275821375364,0.65,1.0,0.08792104412482828,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9133,0.800241258862933,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,63,clustered,100,0.2,2,0.01,64,100,4,1260,1260,30640,33160,4923.211717844009,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2819631368123926,0.2819631368123926,0.8991999999999999,0.8992,0.7843541904759033,0.28438288317180516,0.58,1.0,0.09994678584126654,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.8992,0.7843541904759033,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,64,clustered,100,0.2,2,0.01,64,100,4,1280,1280,31120,33680,5004.6028299331665,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24405679916962986,0.2440567991696298,0.9133999999999999,0.9134,0.8205815704730265,0.29784015312799833,0.58,1.0,0.09303999140154731,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9134,0.8205815704730265,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,65,clustered,100,0.2,2,0.01,64,100,4,1300,1300,31600,34200,5085.36453795433,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28364007932804525,0.28364007932804525,0.9097000000000003,0.9097,0.7790191710531686,0.2918596212634376,0.61,1.0,0.09984442898830159,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9097,0.7790191710531686,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,66,clustered,100,0.2,2,0.01,64,100,4,1320,1320,32080,34720,5167.798424720764,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24397533895634116,0.24397533895634116,0.9137000000000001,0.9137,0.8084392146009017,0.29935378919116096,0.66,1.0,0.08713960064172889,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9137,0.8084392146009017,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,67,clustered,100,0.2,2,0.01,64,100,4,1340,1340,32560,35240,5247.979818820953,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23406203520670527,0.23406203520670532,0.9209,0.9209,0.8321516768652332,0.30585207183857227,0.67,1.0,0.07937373621041156,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9209,0.8321516768652332,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,68,clustered,100,0.2,2,0.01,64,100,4,1360,1360,33040,35760,5329.547285795212,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2424569096289575,0.24245690962895752,0.9139,0.9139,0.8177104289483136,0.29740382331791626,0.66,1.0,0.0872914085119492,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9139,0.8177104289483136,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,69,clustered,100,0.2,2,0.01,64,100,4,1380,1380,33520,36280,5411.362106084824,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2501203680679202,0.2501203680679202,0.9148999999999999,0.9149,0.8198486200936905,0.29723581947713834,0.65,1.0,0.08781224288218586,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9149,0.8198486200936905,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,70,clustered,100,0.2,2,0.01,64,100,4,1400,1400,34000,36800,5491.9218628406525,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2448681754559279,0.24486817545592784,0.9178000000000002,0.9178,0.8075633670107265,0.302279020458774,0.65,1.0,0.08395927584251783,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9178,0.8075633670107265,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,71,clustered,100,0.2,2,0.01,64,100,4,1420,1420,34480,37320,5571.984985589981,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.27613424723520885,0.27613424723520874,0.9107999999999999,0.9108,0.7963039430943745,0.29191902669290637,0.67,1.0,0.0871284109805751,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9108,0.7963039430943745,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,72,clustered,100,0.2,2,0.01,64,100,4,1440,1440,34960,37840,5653.630009889603,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.26940466061327606,0.26940466061327606,0.9021000000000001,0.9021,0.7981405140534675,0.2922896098178213,0.65,1.0,0.09409883102355736,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9021,0.7981405140534675,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,73,clustered,100,0.2,2,0.01,64,100,4,1460,1460,35440,38360,5733.944024801254,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.3149868947545066,0.31498689475450664,0.8908,0.8908,0.8021751945097375,0.2827229835885428,0.5,1.0,0.10877205523478904,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.8908,0.8021751945097375,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,74,clustered,100,0.2,2,0.01,64,100,4,1480,1480,35920,38880,5815.792524337769,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2899949011014774,0.28999490110147746,0.9014000000000002,0.9014,0.7656389927358301,0.29300197342175777,0.63,1.0,0.09214141305623655,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.9014,0.7656389927358301,20,"[25, 25, 24, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,75,clustered,100,0.2,2,0.01,64,100,4,1500,1500,36400,39400,5899.709603071213,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2524314527163282,0.2524314527163282,0.9103999999999999,0.9104,0.8023560574912428,0.2928229773647402,0.59,1.0,0.09284309344264655,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9104,0.8023560574912428,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,76,clustered,100,0.2,2,0.01,64,100,4,1520,1520,36880,39920,5981.380130290985,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2523337858203798,0.25233378582037985,0.9105000000000001,0.9105,0.7932491678724177,0.29737219950743804,0.65,1.0,0.08647976641966605,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9105,0.7932491678724177,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,77,clustered,100,0.2,2,0.01,64,100,4,1540,1540,37360,40440,6062.9104907512665,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24318495571799578,0.24318495571799575,0.9183999999999999,0.9184,0.8081889596758037,0.3012779382314457,0.66,1.0,0.08357894471695607,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9184,0.8081889596758037,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,78,clustered,100,0.2,2,0.01,64,100,4,1560,1560,37840,40960,6140.399139881134,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2421398985746316,0.24213989857463167,0.9159,0.9159,0.7936542898880615,0.29861891797929696,0.67,1.0,0.0825117567380552,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9159,0.7936542898880615,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,79,clustered,100,0.2,2,0.01,64,100,4,1580,1580,38320,41480,6219.567113637924,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24535906239040195,0.24535906239040195,0.9171,0.9171,0.8013290404698804,0.3013200865426793,0.68,1.0,0.0839439694081713,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9171,0.8013290404698804,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,80,clustered,100,0.2,2,0.01,64,100,4,1600,1600,38800,42000,6297.833475828171,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2508137615647167,0.2508137615647167,0.9161,0.9161,0.778829453593855,0.29716414502864785,0.66,1.0,0.0907181900172176,10000.0,0.97305763367046,0.9695647763178207,0.99,4.0,0.9161,0.778829453593855,20,"[24, 25, 25, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,81,clustered,100,0.2,2,0.01,64,100,4,1620,1620,39280,42520,6377.152282476425,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23765794167798016,0.23765794167798013,0.9163,0.9163,0.8098731175474718,0.303930341807814,0.67,1.0,0.07933038509927959,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9163,0.8098731175474718,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,82,clustered,100,0.2,2,0.01,64,100,4,1640,1640,39760,43040,6456.072417259216,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2756339890973642,0.27563398909736425,0.9075,0.9075,0.7826162182868444,0.2905596807789146,0.67,1.0,0.09248107914595287,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9075,0.7826162182868444,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,83,clustered,100,0.2,2,0.01,64,100,4,1660,1660,40240,43560,6533.76619887352,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2400403160146437,0.24004031601464376,0.9183999999999999,0.9184,0.7990582800539255,0.3040299235212426,0.68,1.0,0.08326728048879704,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9184,0.7990582800539255,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,84,clustered,100,0.2,2,0.01,64,100,4,1680,1680,40720,44080,6610.487094163895,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23468950351402162,0.23468950351402162,0.9156,0.9156,0.7934735214532167,0.3050437816732377,0.69,1.0,0.07991645637789503,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9156,0.7934735214532167,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,85,clustered,100,0.2,2,0.01,64,100,4,1700,1700,41200,44600,6688.461861133575,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2642366652019322,0.2642366652019322,0.9127,0.9127,0.8044180915741499,0.297645716403556,0.58,1.0,0.09843632459615707,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9127,0.8044180915741499,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,86,clustered,100,0.2,2,0.01,64,100,4,1720,1720,41680,45120,6766.125859737396,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22089743502875792,0.2208974350287579,0.921,0.921,0.8191020427266936,0.30546117661515415,0.7,1.0,0.07706490770772387,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.921,0.8191020427266936,20,"[25, 25, 24, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,87,clustered,100,0.2,2,0.01,64,100,4,1740,1740,42160,45640,6845.4392030239105,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2603700174811296,0.2603700174811296,0.9196,0.9196,0.8144232117255459,0.30060408620417006,0.67,1.0,0.08686679457652388,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9196,0.8144232117255459,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,88,clustered,100,0.2,2,0.01,64,100,4,1760,1760,42640,46160,6922.244786024094,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2278835048250854,0.2278835048250854,0.9158,0.9158,0.8071531470247223,0.30179108481831574,0.7,1.0,0.0845598013242699,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9158,0.8071531470247223,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,89,clustered,100,0.2,2,0.01,64,100,4,1780,1780,43120,46680,6999.647976875305,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2289979496825486,0.22899794968254863,0.9199,0.9199,0.8102635748622502,0.3075260656149998,0.71,1.0,0.07832617697807036,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.9199,0.8102635748622502,20,"[25, 25, 24, 26]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,90,clustered,100,0.2,2,0.01,64,100,4,1800,1800,43600,47200,7078.410289764404,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23148597575770694,0.2314859757577069,0.9186999999999999,0.9187,0.807645354613077,0.3001096361129587,0.67,1.0,0.0839601691279859,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9187,0.807645354613077,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,91,clustered,100,0.2,2,0.01,64,100,4,1820,1820,44080,47720,7156.515223503113,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2350210325826891,0.23502103258268908,0.9190999999999999,0.9191,0.81541939235562,0.2987038466585625,0.67,1.0,0.08422701466869166,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9191,0.81541939235562,20,"[22, 25, 25, 28]",0,"[0, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,92,clustered,100,0.2,2,0.01,64,100,4,1840,1840,44560,48240,7233.67715215683,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23182705758949745,0.23182705758949743,0.9194000000000001,0.9194,0.7977040739612392,0.29994730951422427,0.68,1.0,0.08022244075070266,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9194,0.7977040739612392,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,93,clustered,100,0.2,2,0.01,64,100,4,1860,1860,45040,48760,7313.229879140854,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2351507362311706,0.23515073623117058,0.9185000000000001,0.9185,0.8339941416179837,0.29927875489124367,0.65,1.0,0.08529214500761485,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9185,0.8339941416179837,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,94,clustered,100,0.2,2,0.01,64,100,4,1880,1880,45520,49280,7394.892877101898,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2524282969925553,0.25242829699255526,0.9068,0.9068,0.7926044636264449,0.2919786975267356,0.65,1.0,0.09016518174994159,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9068,0.7926044636264449,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,95,clustered,100,0.2,2,0.01,64,100,4,1900,1900,46000,49800,7475.242702960968,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23215750634719146,0.2321575063471915,0.919,0.919,0.8113531449877209,0.3030658695788156,0.69,1.0,0.08018104514160437,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.919,0.8113531449877209,20,"[22, 25, 25, 28]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,96,clustered,100,0.2,2,0.01,64,100,4,1920,1920,46480,50320,7556.286888599396,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22877775913421064,0.22877775913421064,0.9207,0.9207,0.8151207511985661,0.3013423905585136,0.66,1.0,0.0868706509702788,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9207,0.8151207511985661,20,"[23, 25, 25, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,97,clustered,100,0.2,2,0.01,64,100,4,1940,1940,46960,50840,7637.942564487457,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2205478489683941,0.2205478489683941,0.9228000000000001,0.9228,0.8393264485098729,0.3084353799849828,0.66,1.0,0.07774419592484058,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9228,0.8393264485098729,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,98,clustered,100,0.2,2,0.01,64,100,4,1960,1960,47440,51360,7719.339287042618,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24631516172457485,0.24631516172457488,0.9100999999999999,0.9101,0.8096032751046259,0.29539735151534985,0.66,1.0,0.08791467454299083,10000.0,0.9214167957236349,0.9189790807064199,0.97,4.0,0.9101,0.8096032751046259,20,"[24, 25, 24, 27]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,99,clustered,100,0.2,2,0.01,64,100,4,1980,1980,47920,51880,7803.328252315521,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24475306996805593,0.24475306996805593,0.9106000000000001,0.9106,0.8052821983262739,0.2986377448826271,0.65,1.0,0.08928404112718018,10000.0,0.8745122133475034,0.8883715201573293,0.95,4.0,0.9106,0.8052821983262739,20,"[22, 25, 24, 29]",0,"[0, 1, 2, 3]",val,random_perturb,True
ifca,fashionmnist,42,100,clustered,100,0.2,2,0.01,64,100,4,2000,2000,48400,52400,7884.805275678635,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23983949434207755,0.23983949434207752,0.9197,0.9197,0.8319337968059288,0.30176919393105467,0.68,1.0,0.08206649742739115,10000.0,0.877120397186595,0.9057857037835435,0.95,4.0,0.9197,0.8319337968059288,20,"[20, 25, 25, 30]",0,"[0, 1, 2, 3]",val,random_perturb,True
