method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,num_empty_clusters,updated_clusters,assignment_split,center_init,eval_assign_all
ifca,cifar10,42,49,clustered,100,0.2,2,0.005,32,100,10,980,980,53800,55760,980.1521844863892,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6247328477581388,0.6247328477581389,0.7982,0.7982,0.7283815281000089,0.1767825410281722,0.39,1.0,0.1845176414330077,10000.0,0.7524187799164884,0.8885910028325144,0.86,10.0,0.7982,0.7283815281000089,20,"[10, 12, 10, 12, 10, 20, 6, 3, 7, 10]",0,"[0, 1, 2, 3, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,50,clustered,100,0.2,2,0.005,32,100,10,1000,1000,55000,57000,997.970933675766,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5704234819055549,0.5704234819055549,0.8208,0.8208,0.7375156031936595,0.17774311387349911,0.42,0.98,0.14395610442075737,10000.0,0.8176294923282875,0.9311421977097591,0.88,10.0,0.8208,0.7375156031936595,20,"[10, 10, 10, 12, 10, 20, 8, 5, 5, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",val,random_perturb,True
ifca,cifar10,42,51,clustered,100,0.2,2,0.005,32,100,10,1020,1020,56200,58240,1015.3817112445831,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5816000092938951,0.581600009293895,0.8178,0.8178,0.7668462983557103,0.17700242962333396,0.41,1.0,0.153313926308082,10000.0,0.8028673835125448,0.9254661222287811,0.87,10.0,0.8178,0.7668462983557103,20,"[10, 10, 10, 13, 10, 20, 7, 6, 4, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,52,clustered,100,0.2,2,0.005,32,100,10,1040,1040,57400,59480,1033.1598887443542,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5194656494384632,0.5194656494384632,0.8263000000000001,0.8263,0.7365276945821434,0.18048941521785541,0.41,0.99,0.1448768787626238,10000.0,0.7895807895807896,0.9154320345786607,0.87,10.0,0.8263,0.7365276945821434,20,"[10, 10, 10, 12, 10, 21, 7, 5, 5, 10]",0,"[0, 2, 3, 4, 5, 7, 9]",val,random_perturb,True
ifca,cifar10,42,53,clustered,100,0.2,2,0.005,32,100,10,1060,1060,58600,60720,1050.8517487049103,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5472247903451671,0.5472247903451672,0.8203,0.8203,0.7621346406042252,0.17945329701534962,0.36,0.99,0.15097320954394525,10000.0,0.7546634225466342,0.8933121147468182,0.86,10.0,0.8203,0.7621346406042252,20,"[10, 11, 10, 12, 10, 21, 6, 5, 5, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,54,clustered,100,0.2,2,0.005,32,100,10,1080,1080,59800,61960,1068.7989416122437,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6038172791904072,0.6038172791904072,0.8127999999999999,0.8128,0.7117567327694466,0.17687466258001483,0.37,1.0,0.15829769423462867,10000.0,0.7418152513347436,0.8877729853206217,0.85,10.0,0.8128,0.7117567327694466,20,"[10, 11, 10, 13, 10, 21, 5, 5, 5, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,55,clustered,100,0.2,2,0.005,32,100,10,1100,1100,61000,63200,1086.5400862693787,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5915183312228648,0.5915183312228648,0.8047999999999997,0.8048,0.7473294668571899,0.18184377537325386,0.4,0.99,0.1561312268574099,10000.0,0.7468499427262314,0.87895420999797,0.86,10.0,0.8048,0.7473294668571899,20,"[9, 13, 10, 12, 10, 18, 8, 6, 4, 10]",0,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,56,clustered,100,0.2,2,0.005,32,100,10,1120,1120,62200,64440,1104.1241545677185,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5530336676057893,0.5530336676057894,0.8158999999999998,0.8159,0.7224434307268991,0.18045866339757147,0.46,1.0,0.12653928243830057,10000.0,0.7016949152542373,0.8785050234337548,0.8,9.0,0.8159,0.7224434307268991,20,"[10, 10, 10, 18, 10, 22, 0, 6, 4, 10]",1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,57,clustered,100,0.2,2,0.005,32,100,10,1140,1140,63400,65680,1121.636156320572,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.566372461200865,0.5663724612008652,0.8137000000000001,0.8137,0.737312207937397,0.1799444079896823,0.46,1.0,0.14342701976963754,10000.0,0.7065431058691379,0.879644086557824,0.8,9.0,0.8137,0.737312207937397,20,"[10, 11, 10, 16, 10, 23, 0, 8, 2, 10]",1,"[0, 1, 2, 3, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,58,clustered,100,0.2,2,0.005,32,100,10,1160,1160,64600,66920,1139.7659018039703,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6483155731361404,0.6483155731361405,0.8095,0.8095,0.7237653609636061,0.1792603144010828,0.37,1.0,0.1470195565222532,10000.0,0.7059158134243458,0.8767687193025452,0.8,10.0,0.8095,0.7237653609636061,20,"[9, 11, 10, 17, 10, 22, 1, 8, 2, 10]",0,"[0, 1, 2, 3, 4, 5, 7]",val,random_perturb,True
ifca,cifar10,42,59,clustered,100,0.2,2,0.005,32,100,10,1180,1180,65800,68160,1157.2340495586395,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.585701540918483,0.585701540918483,0.8327000000000002,0.8327,0.7810900533996417,0.19041511337217132,0.44,1.0,0.1224324711830975,10000.0,0.6970207982012366,0.8747902523401241,0.79,10.0,0.8327,0.7810900533996417,20,"[8, 10, 10, 17, 11, 23, 2, 8, 1, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 9]",val,random_perturb,True
ifca,cifar10,42,60,clustered,100,0.2,2,0.005,32,100,10,1200,1200,67000,69400,1174.3715529441833,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5835583077520888,0.5835583077520888,0.8198000000000001,0.8198,0.7578336241565731,0.18635280682505884,0.44,1.0,0.14299636359012768,10000.0,0.6847567361706179,0.8627389734675058,0.79,9.0,0.8198,0.7578336241565731,20,"[10, 12, 10, 16, 10, 22, 0, 5, 5, 10]",1,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,61,clustered,100,0.2,2,0.005,32,100,10,1220,1220,68200,70640,1192.28285074234,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5378506205446786,0.5378506205446786,0.8298000000000002,0.8298,0.774627563474011,0.187117923282164,0.48,1.0,0.1199748306937751,10000.0,0.7004052398454435,0.8781025603261691,0.8,9.0,0.8298,0.774627563474011,20,"[10, 10, 10, 18, 10, 22, 0, 5, 5, 10]",1,"[0, 1, 2, 3, 4, 5, 7, 9]",val,random_perturb,True
ifca,cifar10,42,62,clustered,100,0.2,2,0.005,32,100,10,1240,1240,69400,71880,1210.1481428146362,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5054567227623192,0.5054567227623192,0.839,0.839,0.7869361563039345,0.19324327960926435,0.53,1.0,0.12012909722461083,10000.0,0.7131519274376418,0.8835108444797279,0.8,9.0,0.839,0.7869361563039345,20,"[10, 10, 10, 19, 10, 21, 0, 5, 5, 10]",1,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,63,clustered,100,0.2,2,0.005,32,100,10,1260,1260,70600,73120,1227.4927248954773,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5341363974323177,0.5341363974323176,0.8354,0.8354,0.7649940788792118,0.18926011895459088,0.47,1.0,0.12810480084680667,10000.0,0.719558599695586,0.8849479283248124,0.8,9.0,0.8354,0.7649940788792118,20,"[10, 11, 10, 18, 10, 21, 0, 5, 5, 10]",1,"[0, 1, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,64,clustered,100,0.2,2,0.005,32,100,10,1280,1280,71800,74360,1245.7038278579712,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4674067557913018,0.46740675579130186,0.8411,0.8411,0.7912603670237527,0.19999235263812554,0.45,1.0,0.10856237838220018,10000.0,0.6923371647509579,0.8735685412131607,0.8,10.0,0.8411,0.7912603670237527,20,"[8, 10, 10, 19, 10, 21, 2, 5, 5, 10]",0,"[0, 1, 3, 4, 5, 7, 9]",val,random_perturb,True
ifca,cifar10,42,65,clustered,100,0.2,2,0.005,32,100,10,1300,1300,73000,75600,1263.5974447727203,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5396476112462347,0.5396476112462347,0.8327,0.8327,0.7890945637538163,0.18823499071099747,0.51,1.0,0.12698704658350002,10000.0,0.6866919412851171,0.8712305905565609,0.8,10.0,0.8327,0.7890945637538163,20,"[5, 11, 10, 18, 10, 21, 5, 5, 5, 10]",0,"[0, 1, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,66,clustered,100,0.2,2,0.005,32,100,10,1320,1320,74200,76840,1281.935462474823,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6089154783951206,0.6089154783951206,0.8232,0.8232,0.766120226585164,0.18269877670862888,0.41,1.0,0.1464983276355058,10000.0,0.6866919412851171,0.8712305905565609,0.8,10.0,0.8232,0.766120226585164,20,"[5, 11, 10, 18, 10, 21, 5, 5, 5, 10]",0,"[1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,67,clustered,100,0.2,2,0.005,32,100,10,1340,1340,75400,78080,1300.197837114334,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.4700208987624726,0.47002089876247266,0.8377,0.8377,0.7861757716648613,0.19313334672589533,0.47,1.0,0.12077131281889751,10000.0,0.688034188034188,0.8716230710549894,0.8,10.0,0.8377,0.7861757716648613,20,"[6, 11, 10, 18, 10, 21, 4, 5, 5, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",val,random_perturb,True
ifca,cifar10,42,68,clustered,100,0.2,2,0.005,32,100,10,1360,1360,76600,79320,1318.1903738975525,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5184752928186747,0.5184752928186747,0.8374999999999999,0.8375,0.7902127264433167,0.19267856562409283,0.43,1.0,0.13821993343942832,10000.0,0.6742160278745645,0.8661580579827701,0.8,10.0,0.8375,0.7902127264433167,20,"[6, 11, 10, 17, 10, 22, 4, 5, 5, 10]",0,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,69,clustered,100,0.2,2,0.005,32,100,10,1380,1380,77800,80560,1337.3805634975433,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5201087962238751,0.5201087962238751,0.8259000000000001,0.8259,0.7589167560073848,0.19754546017179145,0.53,1.0,0.13931328005613822,10000.0,0.6748407946012737,0.8673220437988657,0.79,10.0,0.8259,0.7589167560073848,20,"[8, 9, 10, 17, 11, 23, 2, 5, 5, 10]",0,"[0, 1, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,70,clustered,100,0.2,2,0.005,32,100,10,1400,1400,79000,81800,1355.896965265274,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6893242495631915,0.6893242495631916,0.7954000000000002,0.7954,0.6735358999103751,0.173597164769137,0.07,1.0,0.2178596796105236,10000.0,0.621342512908778,0.8347622472551323,0.75,10.0,0.7954,0.6735358999103751,20,"[8, 11, 10, 16, 5, 23, 2, 5, 10, 10]",0,"[1, 2, 3, 4, 5, 6, 9]",val,random_perturb,True
ifca,cifar10,42,71,clustered,100,0.2,2,0.005,32,100,10,1420,1420,80200,83040,1373.66250538826,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5576315213502034,0.5576315213502033,0.8331999999999999,0.8332,0.7845860717854723,0.18932568197632244,0.21,1.0,0.14075425393216362,10000.0,0.6503463326691337,0.8438839814372071,0.78,10.0,0.8332,0.7845860717854723,20,"[8, 10, 9, 16, 4, 24, 2, 9, 8, 10]",0,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,72,clustered,100,0.2,2,0.005,32,100,10,1440,1440,81400,84280,1392.0405473709106,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5485916049568448,0.5485916049568448,0.8304000000000002,0.8304,0.7818524030180256,0.18550317439855957,0.4,0.99,0.13935508602128593,10000.0,0.6630517503805176,0.8472920380178351,0.79,10.0,0.8304,0.7818524030180256,20,"[9, 11, 10, 14, 4, 24, 1, 9, 8, 10]",0,"[0, 1, 2, 3, 5, 7, 9]",val,random_perturb,True
ifca,cifar10,42,73,clustered,100,0.2,2,0.005,32,100,10,1460,1460,82600,85520,1411.517406463623,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5596415184598359,0.5596415184598358,0.8253000000000001,0.8253,0.7643972601247377,0.18282082064084323,0.34,1.0,0.1464271491220122,10000.0,0.6786941580756014,0.853753648020773,0.79,9.0,0.8253,0.7643972601247377,20,"[10, 11, 10, 15, 6, 23, 0, 9, 6, 10]",1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,74,clustered,100,0.2,2,0.005,32,100,10,1480,1480,83800,86760,1430.3544487953186,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.49809065647870004,0.4980906564787001,0.8299000000000001,0.8299,0.773567807906175,0.19270371941131192,0.5,1.0,0.12591659938228955,10000.0,0.7208440262332478,0.8853528680322656,0.8,9.0,0.8299,0.773567807906175,20,"[10, 11, 10, 18, 4, 21, 0, 6, 10, 10]",1,"[1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,75,clustered,100,0.2,2,0.005,32,100,10,1500,1500,85000,88000,1449.8424227237701,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5834781484307489,0.5834781484307489,0.8205999999999999,0.8206,0.7215849027240401,0.18666499008959792,0.43,1.0,0.14902228021339628,10000.0,0.6730769230769231,0.8485398588436743,0.8,9.0,0.8206,0.7215849027240401,20,"[10, 15, 10, 13, 5, 20, 0, 5, 12, 10]",1,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,76,clustered,100,0.2,2,0.005,32,100,10,1520,1520,86200,89240,1468.235784292221,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6605371113193017,0.6605371113193018,0.7890999999999999,0.7891,0.7115802980939334,0.1810321142211821,0.01,1.0,0.21442991862144611,10000.0,0.6760895170789164,0.8424964192112534,0.78,9.0,0.7891,0.7115802980939334,20,"[10, 17, 10, 16, 5, 15, 0, 5, 12, 10]",1,"[0, 1, 2, 3, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,77,clustered,100,0.2,2,0.005,32,100,10,1540,1540,87400,90480,1486.8243596553802,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6635687058432667,0.6635687058432668,0.7796000000000001,0.7796,0.6711676769341552,0.17448620537976825,0.1,1.0,0.2241424547023611,10000.0,0.6664729245374407,0.8498519506168056,0.79,10.0,0.7796,0.6711676769341552,20,"[9, 14, 10, 19, 5, 18, 1, 5, 9, 10]",0,"[0, 1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,78,clustered,100,0.2,2,0.005,32,100,10,1560,1560,88600,91720,1504.42733669281,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.6383830256254994,0.6383830256254994,0.7924,0.7924,0.696087931442973,0.18490974844044278,0.15,1.0,0.19519282773708668,10000.0,0.7017131669114048,0.8694644974263119,0.8,10.0,0.7924,0.696087931442973,20,"[9, 17, 10, 18, 5, 15, 1, 5, 10, 10]",0,"[0, 1, 2, 3, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,79,clustered,100,0.2,2,0.005,32,100,10,1580,1580,89800,92960,1523.543044090271,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5342982927968085,0.5342982927968085,0.8384999999999999,0.8385,0.7959038706718616,0.18850818980326192,0.46,0.99,0.13365159931703025,10000.0,0.6970207982012366,0.8836488631381282,0.8,10.0,0.8385,0.7959038706718616,20,"[9, 10, 10, 16, 7, 24, 1, 3, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,80,clustered,100,0.2,2,0.005,32,100,10,1600,1600,91000,94200,1543.0682559013367,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5089289088013524,0.5089289088013523,0.8342,0.8342,0.7825841184911491,0.2004762383906736,0.55,1.0,0.10950050228195303,10000.0,0.6871444823663254,0.8636948894124646,0.79,10.0,0.8342,0.7825841184911491,20,"[9, 11, 10, 19, 7, 21, 1, 3, 10, 9]",0,"[0, 1, 2, 3, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,81,clustered,100,0.2,2,0.005,32,100,10,1620,1620,92200,95440,1605.8319790363312,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.46953136123613226,0.4695313612361322,0.8513000000000001,0.8513,0.809410317981866,0.20040791714724052,0.55,1.0,0.10199661759097699,10000.0,0.6786888325349864,0.8618487023394356,0.79,10.0,0.8513,0.809410317981866,20,"[9, 10, 10, 19, 7, 22, 1, 3, 10, 9]",0,"[1, 2, 3, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,82,clustered,100,0.2,2,0.005,32,100,10,1640,1640,93400,96680,1653.7440040111542,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.47489598316894266,0.4748959831689426,0.8486000000000001,0.8486,0.8076775588253475,0.20228431019795856,0.5,1.0,0.11248128733260479,10000.0,0.7130983089710519,0.8800940465848344,0.8,10.0,0.8486,0.8076775588253475,20,"[9, 11, 10, 18, 7, 21, 1, 3, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 7, 8]",val,random_perturb,True
ifca,cifar10,42,83,clustered,100,0.2,2,0.005,32,100,10,1660,1660,94600,97920,1732.107506275177,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.49929693459058905,0.4992969345905891,0.8348,0.8348,0.7628007556368436,0.20061049405479878,0.57,1.0,0.11173611770595933,10000.0,0.6902298850574713,0.8711281084791052,0.8,10.0,0.8348,0.7628007556368436,20,"[8, 11, 10, 17, 7, 22, 2, 3, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 8, 9]",val,random_perturb,True
ifca,cifar10,42,84,clustered,100,0.2,2,0.005,32,100,10,1680,1680,95800,99160,1827.6366155147552,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.49447835990171873,0.4944783599017188,0.8426999999999998,0.8427,0.7874420321429637,0.19677548045540735,0.47,0.99,0.12577642863430333,10000.0,0.6811594202898551,0.8599472801556072,0.8,10.0,0.8427,0.7874420321429637,20,"[9, 15, 10, 15, 8, 20, 1, 2, 10, 10]",0,"[0, 1, 2, 3, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,85,clustered,100,0.2,2,0.005,32,100,10,1700,1700,97000,100400,1921.307388305664,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5172557732031711,0.517255773203171,0.8344000000000001,0.8344,0.7884724129504306,0.19151908208682808,0.43,1.0,0.1376322636593615,10000.0,0.703638151425762,0.8631478895510697,0.8,10.0,0.8344,0.7884724129504306,20,"[9, 18, 10, 15, 8, 16, 1, 3, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,86,clustered,100,0.2,2,0.005,32,100,10,1720,1720,98200,101640,2019.6460633277893,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5799993759663833,0.5799993759663834,0.8295,0.8295,0.7767054667675813,0.1913369981501795,0.41,1.0,0.14128251838072536,10000.0,0.6813910684878427,0.8432619199966543,0.79,10.0,0.8295,0.7767054667675813,20,"[9, 14, 10, 17, 9, 18, 1, 1, 11, 10]",0,"[1, 2, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,87,clustered,100,0.2,2,0.005,32,100,10,1740,1740,99400,102880,2119.7112765312195,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5442809622274245,0.5442809622274246,0.8166,0.8166,0.7452789352978499,0.19370217417268124,0.36,0.99,0.16119689823318561,10000.0,0.6841448189762797,0.8534837499672846,0.79,10.0,0.8166,0.7452789352978499,20,"[9, 14, 10, 17, 8, 19, 1, 1, 11, 10]",0,"[0, 1, 2, 3, 4, 5, 6, 9]",val,random_perturb,True
ifca,cifar10,42,88,clustered,100,0.2,2,0.005,32,100,10,1760,1760,100600,104120,2221.172841310501,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.514317803618704,0.514317803618704,0.8397000000000001,0.8397,0.7876091860900418,0.1949218807509517,0.42,1.0,0.12304027795807354,10000.0,0.6918938972361343,0.8693754766954304,0.77,10.0,0.8397,0.7876091860900418,20,"[9, 10, 10, 18, 6, 22, 1, 1, 13, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,89,clustered,100,0.2,2,0.005,32,100,10,1780,1780,101800,105360,2322.517979621887,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5022757150009857,0.5022757150009857,0.8332999999999999,0.8333,0.7763525988594578,0.1989140366714478,0.42,0.99,0.13125589510570562,10000.0,0.720164609053498,0.8839630291432294,0.79,10.0,0.8333,0.7763525988594578,20,"[9, 10, 10, 18, 8, 22, 1, 1, 11, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,90,clustered,100,0.2,2,0.005,32,100,10,1800,1800,103000,106600,2424.9836173057556,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.48835594182809294,0.4883559418280929,0.8451000000000002,0.8451,0.7984673933806263,0.2098055769326738,0.61,0.99,0.09439804023389468,10000.0,0.6972856203625435,0.8713629320351398,0.8,10.0,0.8451,0.7984673933806263,20,"[9, 10, 10, 21, 9, 19, 1, 1, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,91,clustered,100,0.2,2,0.005,32,100,10,1820,1820,104200,107840,2528.050477743149,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.46740074601513626,0.46740074601513626,0.8561,0.8561,0.8119872301920317,0.2082023125147139,0.57,0.99,0.09537185119310623,10000.0,0.7220813374659528,0.88437538656774,0.8,10.0,0.8561,0.8119872301920317,20,"[9, 10, 10, 19, 9, 21, 1, 1, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,92,clustered,100,0.2,2,0.005,32,100,10,1840,1840,105400,109080,2629.1864326000214,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5132961464386041,0.513296146438604,0.8385000000000001,0.8385,0.7903826670113963,0.19813613474985353,0.57,0.99,0.09938183938728444,10000.0,0.7093872962338392,0.8789621043901864,0.8,10.0,0.8385,0.7903826670113963,20,"[9, 10, 10, 22, 9, 18, 1, 1, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,93,clustered,100,0.2,2,0.005,32,100,10,1860,1860,106600,110320,2728.443251132965,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.46371444255177197,0.4637144425517719,0.8493,0.8493,0.800115867428907,0.20564316572325658,0.53,0.99,0.10518797459785979,10000.0,0.7084038353073886,0.8697499191718235,0.79,9.0,0.8493,0.800115867428907,20,"[9, 11, 10, 20, 10, 19, 1, 0, 10, 10]",1,"[0, 1, 3, 4, 5, 7, 8, 9]",val,random_perturb,True
ifca,cifar10,42,94,clustered,100,0.2,2,0.005,32,100,10,1880,1880,107800,111560,2824.7383427619934,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5858421853048338,0.5858421853048338,0.8347,0.8347,0.7855565032915574,0.19127120635388103,0.41,1.0,0.14477883132557745,10000.0,0.6713989943803609,0.8388304336086755,0.79,10.0,0.8347,0.7855565032915574,20,"[8, 12, 10, 19, 11, 16, 2, 2, 10, 10]",0,"[0, 1, 2, 3, 4, 5, 8, 9]",val,random_perturb,True
ifca,cifar10,42,95,clustered,100,0.2,2,0.005,32,100,10,1900,1900,109000,112800,2925.5529754161835,splits\cifar10\dirichlet_k10_ainter0.1_aintra10_clients100_train500_test100_val0.1_seed42.json,0.5070573917339857,0.5070573917339856,0.8488,0.8488,0.795419312959033,0.20588502867522823,0.51,1.0,0.09949150717523582,10000.0,0.6655082536924414,0.8544951024917922,0.8,10.0,0.8488,0.795419312959033,20,"[7, 10, 10, 17, 5, 22, 3, 5, 11, 10]",0,"[0, 2, 3, 4, 5, 6, 7, 8, 9]",val,random_perturb,True
