method,dataset,seed,round,phase,total_rounds,client_frac,local_epochs,lr,batch_size,num_clients,k_config,model_downloads,model_uploads,assignment_model_evals,model_transmissions,runtime_sec,split_file,client_avg_loss,sample_avg_loss,client_avg_acc,micro_acc,global_macro_f1,client_avg_macro_f1,worst_client_acc,best_client_acc,acc_std,num_eval_samples,ari,nmi,purity,k_pred,acc,f1,num_selected_clients,cluster_sizes,assignment_interval,center_init,updated_clusters
fesem,fashionmnist,42,57,clustered,100,0.2,2,0.01,64,100,4,1140,1140,21200,23480,3735.971905708313,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2800303552677854,0.28003035526778547,0.8974000000000001,0.8974,0.7975948412799332,0.2903703058230299,0.51,1.0,0.11036865497051233,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8974,0.7975948412799332,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,58,clustered,100,0.2,2,0.01,64,100,4,1160,1160,21600,23920,3805.780989408493,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2685904007526114,0.2685904007526115,0.9093999999999999,0.9094,0.7699638787097843,0.2918804909027483,0.65,1.0,0.08895864207596697,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9094,0.7699638787097843,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,59,clustered,100,0.2,2,0.01,64,100,4,1180,1180,22000,24360,3875.1994092464447,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24418175308667123,0.24418175308667123,0.9168999999999999,0.9169,0.798382403891448,0.3003086827703393,0.67,1.0,0.08562353648384304,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9169,0.798382403891448,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,60,clustered,100,0.2,2,0.01,64,100,4,1200,1200,22400,24800,3943.052398443222,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24793981578908858,0.2479398157890886,0.9182000000000001,0.9182,0.825095357522849,0.30030879508870423,0.66,1.0,0.08268470233362396,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9182,0.825095357522849,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,61,clustered,100,0.2,2,0.01,64,100,4,1220,1220,22800,25240,4009.3003215789795,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24642475016731766,0.24642475016731769,0.9177000000000001,0.9177,0.7918312605104246,0.2995563349513874,0.68,1.0,0.08476856728764501,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9177,0.7918312605104246,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,62,clustered,100,0.2,2,0.01,64,100,4,1240,1240,23200,25680,4075.6576409339905,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.28411805684287095,0.284118056842871,0.8981,0.8981,0.7807211427532027,0.29259101169169804,0.6,1.0,0.10939556663777558,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.8981,0.7807211427532027,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,63,clustered,100,0.2,2,0.01,64,100,4,1260,1260,23600,26120,4140.975259780884,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.26682735373144967,0.26682735373144967,0.9057999999999998,0.9058,0.7964872621014203,0.289874256889033,0.63,1.0,0.09080947087171029,10000.0,0.8992567029466418,0.9182034165463085,0.96,4.0,0.9058,0.7964872621014203,20,"[29, 25, 21, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,64,clustered,100,0.2,2,0.01,64,100,4,1280,1280,24000,26560,4208.566132068634,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24679606735650453,0.2467960673565045,0.9158,0.9158,0.8059504175014067,0.30120642164039146,0.58,1.0,0.09487022715267418,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9158,0.8059504175014067,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,65,clustered,100,0.2,2,0.01,64,100,4,1300,1300,24400,27000,4274.979876995087,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2653187411824241,0.2653187411824241,0.9161999999999999,0.9162,0.7928660533442871,0.2955721229248036,0.65,1.0,0.0893395768962446,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9162,0.7928660533442871,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,66,clustered,100,0.2,2,0.01,64,100,4,1320,1320,24800,27440,4335.070396900177,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24500892949402334,0.24500892949402334,0.9152,0.9152,0.8093964294628002,0.3009326701401626,0.68,1.0,0.0864115732989511,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9152,0.8093964294628002,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,67,clustered,100,0.2,2,0.01,64,100,4,1340,1340,25200,27880,4402.531922578812,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23218801965061572,0.23218801965061575,0.9209,0.9209,0.828352421139774,0.30496268113174146,0.66,1.0,0.08163449025993853,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9209,0.828352421139774,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,68,clustered,100,0.2,2,0.01,64,100,4,1360,1360,25600,28320,4474.618539810181,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23467259626332665,0.2346725962633267,0.9170999999999998,0.9171,0.8188642890782166,0.30000707795624926,0.65,1.0,0.08437173697394168,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9171,0.8188642890782166,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,69,clustered,100,0.2,2,0.01,64,100,4,1380,1380,26000,28760,4544.112476110458,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24397265300974247,0.2439726530097425,0.9159,0.9159,0.8201419620197152,0.2990957280745855,0.65,1.0,0.08768232433050574,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9159,0.8201419620197152,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,70,clustered,100,0.2,2,0.01,64,100,4,1400,1400,26400,29200,4614.347037792206,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23580734561569983,0.23580734561569988,0.9185,0.9185,0.8065223250867621,0.30308001252872235,0.65,1.0,0.08447928740229761,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9185,0.8065223250867621,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,71,clustered,100,0.2,2,0.01,64,100,4,1420,1420,26800,29640,4683.088801860809,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.26258979294747115,0.26258979294747115,0.914,0.914,0.8022318681898593,0.2973600819048958,0.68,1.0,0.0867179335547152,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.914,0.8022318681898593,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,72,clustered,100,0.2,2,0.01,64,100,4,1440,1440,27200,30080,4752.106346845627,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2588172544239089,0.2588172544239089,0.9091000000000001,0.9091,0.8007093453323421,0.2957419507309211,0.7,1.0,0.08789874856902115,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9091,0.8007093453323421,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,73,clustered,100,0.2,2,0.01,64,100,4,1460,1460,27600,30520,4820.974712371826,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2932035801688209,0.2932035801688209,0.9020999999999999,0.9021,0.812603916604861,0.2880564970918272,0.56,1.0,0.09750174357415357,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9021,0.812603916604861,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,74,clustered,100,0.2,2,0.01,64,100,4,1480,1480,28000,30960,4892.854253530502,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.27391560651138425,0.27391560651138425,0.9030999999999999,0.9031,0.7726667318650737,0.29139463303602814,0.62,1.0,0.08901342595361669,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9031,0.7726667318650737,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,75,clustered,100,0.2,2,0.01,64,100,4,1500,1500,28400,31400,4962.91194319725,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.25560584025317806,0.255605840253178,0.9128000000000002,0.9128,0.7930669047479074,0.3011378279532391,0.59,1.0,0.09155413699008909,10000.0,0.8745122133475034,0.8883715201573297,0.95,4.0,0.9128,0.7930669047479074,20,"[29, 25, 22, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,76,clustered,100,0.2,2,0.01,64,100,4,1520,1520,28800,31840,5027.890806436539,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.2477200487045571,0.24772004870455713,0.91,0.91,0.7888408978592248,0.30666633016039296,0.7,1.0,0.07877816956492452,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.91,0.7888408978592248,20,"[26, 25, 25, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,77,clustered,100,0.2,2,0.01,64,100,4,1540,1540,29200,32280,5097.123594760895,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24255695763621474,0.2425569576362148,0.9185,0.9185,0.801692072033388,0.30001800419430047,0.63,1.0,0.0880951190475386,10000.0,0.9214167957236349,0.91897908070642,0.97,4.0,0.9185,0.801692072033388,20,"[27, 25, 24, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,78,clustered,100,0.2,2,0.01,64,100,4,1560,1560,29600,32720,5168.465715885162,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23797900110147896,0.23797900110147893,0.9168000000000001,0.9168,0.7949730794456122,0.3013677106544404,0.69,1.0,0.08356889373445123,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9168,0.7949730794456122,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,79,clustered,100,0.2,2,0.01,64,100,4,1580,1580,30000,33160,5239.282193899155,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23816113603841518,0.23816113603841513,0.9189,0.9189,0.8021468971380774,0.30301895931889944,0.65,1.0,0.08390345642463128,10000.0,0.9472597722581074,0.9491205132446394,0.98,4.0,0.9189,0.8021468971380774,20,"[27, 25, 23, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,80,clustered,100,0.2,2,0.01,64,100,4,1600,1600,30400,33600,5308.267434358597,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.258406599241402,0.258406599241402,0.9158,0.9158,0.7962110489277083,0.2964002631724395,0.63,1.0,0.09318991361730088,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9158,0.7962110489277083,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,81,clustered,100,0.2,2,0.01,64,100,4,1620,1620,30800,34040,5376.3502333164215,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23086382883721965,0.23086382883721962,0.9199,0.9199,0.8343777559059612,0.30709156699067913,0.68,1.0,0.07710376125715268,10000.0,0.97305763367046,0.9695647763178209,0.99,4.0,0.9199,0.8343777559059612,20,"[26, 25, 24, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,82,clustered,100,0.2,2,0.01,64,100,4,1640,1640,31200,34480,5445.132319450378,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.26325471380623056,0.26325471380623056,0.9102,0.9102,0.7830537107334068,0.2906050815711106,0.66,1.0,0.09148748548298831,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9102,0.7830537107334068,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,83,clustered,100,0.2,2,0.01,64,100,4,1660,1660,31600,34920,5515.265086174011,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23326299152961,0.23326299152961,0.9210999999999998,0.9211,0.8272697809580066,0.3084861669494429,0.68,1.0,0.08115288041714847,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9211,0.8272697809580066,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,84,clustered,100,0.2,2,0.01,64,100,4,1680,1680,32000,35360,5584.299144744873,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22932081346344202,0.22932081346344202,0.9192000000000001,0.9192,0.8132520002568322,0.30951527718355376,0.7,1.0,0.07762319241051607,10000.0,0.9214167957236349,0.91897908070642,0.97,4.0,0.9192,0.8132520002568322,20,"[27, 25, 24, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,85,clustered,100,0.2,2,0.01,64,100,4,1700,1700,32400,35800,5657.154930830002,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24929792169360446,0.24929792169360443,0.9215999999999999,0.9216,0.8142870867646057,0.30158518868629086,0.65,1.0,0.08778063567780765,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.9216,0.8142870867646057,20,"[26, 25, 25, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,86,clustered,100,0.2,2,0.01,64,100,4,1720,1720,32800,36240,5726.874804496765,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22574136263504627,0.22574136263504624,0.9214999999999999,0.9215,0.826417674927918,0.3075534891061534,0.71,1.0,0.07614952396436894,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9215,0.826417674927918,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,87,clustered,100,0.2,2,0.01,64,100,4,1740,1740,33200,36680,5798.144958496094,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.26052879118742417,0.2605287911874242,0.9198000000000001,0.9198,0.8162623885573259,0.30038707143337784,0.64,1.0,0.0877608112998051,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.9198,0.8162623885573259,20,"[26, 25, 25, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,88,clustered,100,0.2,2,0.01,64,100,4,1760,1760,33600,37120,5866.287580490112,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.225629901455529,0.22562990145552902,0.9189999999999999,0.919,0.8088341628982386,0.30496327736932494,0.7,1.0,0.08188406438373708,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.919,0.8088341628982386,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,89,clustered,100,0.2,2,0.01,64,100,4,1780,1780,34000,37560,5933.6332421302795,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23608572048796336,0.23608572048796342,0.9192,0.9192,0.8106741139045346,0.30768616228219653,0.68,1.0,0.07929287483752875,10000.0,0.8973535820622432,0.9024519977748277,0.96,4.0,0.9192,0.8106741139045346,20,"[28, 25, 23, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,90,clustered,100,0.2,2,0.01,64,100,4,1800,1800,34400,38000,6002.417688369751,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22744789610356095,0.22744789610356092,0.9188999999999998,0.9189,0.8059542320986184,0.3013820363982762,0.68,1.0,0.08018597134162558,10000.0,0.9466651115517271,0.9392738814640463,0.98,4.0,0.9189,0.8059542320986184,20,"[26, 25, 25, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,91,clustered,100,0.2,2,0.01,64,100,4,1820,1820,34800,38440,6073.189373254776,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23635224443674085,0.23635224443674088,0.9206,0.9206,0.8217486246991555,0.30094488525551144,0.64,1.0,0.08576502783769151,10000.0,0.9214167957236349,0.91897908070642,0.97,4.0,0.9206,0.8217486246991555,20,"[27, 25, 24, 24]",1,random_perturb,"[0, 2, 3]"
fesem,fashionmnist,42,92,clustered,100,0.2,2,0.01,64,100,4,1840,1840,35200,38880,6143.33908200264,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22685271335821597,0.226852713358216,0.9228000000000001,0.9228,0.8067641792964924,0.3044384160542118,0.69,1.0,0.08043730477831787,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9228,0.8067641792964924,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,93,clustered,100,0.2,2,0.01,64,100,4,1860,1860,35600,39320,6213.468915462494,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23058294849116354,0.23058294849116356,0.9201,0.9201,0.8319783195639083,0.3008346119946689,0.65,1.0,0.085105757737065,10000.0,0.9214167957236349,0.91897908070642,0.97,4.0,0.9201,0.8319783195639083,20,"[27, 25, 24, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,94,clustered,100,0.2,2,0.01,64,100,4,1880,1880,36000,39760,6284.337446451187,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23809220196548853,0.2380922019654885,0.9144,0.9144,0.8039960484155726,0.2974984895294186,0.7,1.0,0.08463238150967985,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9144,0.8039960484155726,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,95,clustered,100,0.2,2,0.01,64,100,4,1900,1900,36400,40200,6354.900599002838,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.228667402866669,0.228667402866669,0.9212,0.9212,0.815797344702936,0.30461219273521745,0.71,1.0,0.08047707748172768,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9212,0.815797344702936,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,96,clustered,100,0.2,2,0.01,64,100,4,1920,1920,36800,40640,6425.92662191391,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.22690545383994473,0.22690545383994468,0.9231,0.9231,0.8298573774007378,0.3053855881217573,0.69,1.0,0.08247054019466588,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9231,0.8298573774007378,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,97,clustered,100,0.2,2,0.01,64,100,4,1940,1940,37200,41080,6497.607234477997,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.21732843746710567,0.21732843746710567,0.9214999999999999,0.9215,0.8343386504139462,0.30752827376837766,0.7,1.0,0.07707626093681504,10000.0,0.92264724951374,0.9324403991280459,0.97,4.0,0.9215,0.8343386504139462,20,"[28, 25, 22, 25]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,98,clustered,100,0.2,2,0.01,64,100,4,1960,1960,37600,41520,6570.635155200958,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24895898407744244,0.24895898407744244,0.9098000000000002,0.9098,0.8102126262164623,0.29813164736192227,0.63,1.0,0.08929703242549553,10000.0,0.8973535820622432,0.9024519977748277,0.96,4.0,0.9098,0.8102126262164623,20,"[28, 25, 23, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,99,clustered,100,0.2,2,0.01,64,100,4,1980,1980,38000,41960,6646.883179187775,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.23154028523247688,0.23154028523247688,0.9186999999999999,0.9187,0.8068395637703475,0.3005772265426102,0.68,1.0,0.08134684996974374,10000.0,0.8973535820622432,0.9024519977748277,0.96,4.0,0.9187,0.8068395637703475,20,"[28, 25, 23, 24]",1,random_perturb,"[0, 1, 2, 3]"
fesem,fashionmnist,42,100,clustered,100,0.2,2,0.01,64,100,4,2000,2000,38400,42400,6719.488957643509,splits\fashionmnist\dirichlet_k4_ainter0.1_aintra10_clients100_seed42.json,0.24458652039095763,0.2445865203909576,0.9181999999999999,0.9182,0.8295263678901323,0.3006328500201363,0.64,1.0,0.08486907564007044,10000.0,0.8973535820622432,0.9024519977748277,0.96,4.0,0.9182,0.8295263678901323,20,"[28, 25, 23, 24]",1,random_perturb,"[0, 1, 2, 3]"
